scenario,replication,entity_id,group,severity,severity_category,status,event,event_time,time_to_first_service,received_service,time_to_stage2,reached_stage2,x,y
A-S01,27,78,C,0.456,P3,ACTIVE,0,132,6,1,42,1,0.61,35.64
A-S01,27,79,A,0.414,P3,ACTIVE,0,398,9,1,1,1,39.22,12.83
A-S01,27,80,B,0.389,P3,ACTIVE,0,478,256,1,578,1,28.31,31.94
A-S01,28,1,A,0.239,P4,ACTIVE,0,282,163,1,334,1,20.51,12.78
A-S01,28,2,B,0.332,P3,ACTIVE,0,199,48,1,266,1,10.37,6.16
A-S01,28,3,C,0.684,P2,TERMINATED,1,175,226,1,181,0,43.62,12.98
A-S01,28,4,B,0.458,P3,ACTIVE,0,236,52,1,49,1,30.64,45.57
A-S01,28,5,B,0.851,P1,ACTIVE,0,235,121,1,49,1,15.71,2.21
A-S01,28,6,A,0.532,P2,ACTIVE,0,271,23,1,524,1,47.44,37.03
A-S01,28,7,B,0.381,P3,ACTIVE,0,419,284,0,102,0,48.91,36.84
A-S01,28,8,C,0.777,P1,ACTIVE,0,13,11,1,270,1,38.86,9.9
A-S01,28,9,B,0.187,P4,TERMINATED,1,110,7,1,97,0,3.57,42.63
A-S01,28,10,A,0.809,P1,ACTIVE,0,706,43,1,76,1,34.74,43.74
A-S01,28,11,B,0.151,P4,ACTIVE,0,68,32,1,374,1,25.01,19.73
A-S01,28,12,B,0.468,P3,TERMINATED,1,112,330,0,224,0,29.63,30.96
A-S01,28,13,C,0.397,P3,TERMINATED,1,268,122,1,316,0,37.12,48.01
A-S01,28,14,A,0.679,P2,TERMINATED,1,53,128,1,46,1,31.44,45.95
A-S01,28,15,A,0.41,P3,TERMINATED,1,265,38,1,131,1,39.39,0.73
A-S01,28,16,C,0.566,P2,ACTIVE,0,65,58,1,82,1,17.11,38.69
A-S01,28,17,B,0.223,P4,ACTIVE,0,394,8,1,324,0,3.6,24.02
A-S01,28,18,B,0.8,P1,ACTIVE,0,180,57,0,43,1,35.59,26.6
A-S01,28,19,B,0.291,P3,ACTIVE,0,311,16,1,74,1,5.97,7.19
A-S01,28,20,A,0.393,P3,TERMINATED,1,161,31,1,338,0,44.27,45.17
A-S01,28,21,C,0.179,P4,ACTIVE,0,522,85,1,181,0,34.53,6.17
A-S01,28,22,A,0.571,P2,ACTIVE,0,148,1,1,173,0,0.26,45.44
A-S01,28,23,B,0.798,P1,ACTIVE,0,201,11,0,159,1,12.61,4.34
A-S01,28,24,A,0.826,P1,ACTIVE,0,159,75,0,101,1,38.88,27.26
A-S01,28,25,C,0.572,P2,ACTIVE,0,24,20,1,203,1,20.14,14.91
A-S01,28,26,A,0.418,P3,TERMINATED,1,290,121,1,29,1,46.03,8.77
A-S01,28,27,B,0.863,P1,TERMINATED,1,109,106,1,97,0,5.28,23.09
A-S01,28,28,A,0.774,P1,ACTIVE,0,266,142,1,61,0,47.63,32.37
A-S01,28,29,A,0.279,P3,ACTIVE,0,562,26,1,25,1,39.91,10.08
A-S01,28,30,C,0.781,P1,ACTIVE,0,497,15,1,273,1,42.43,34.81
A-S01,28,31,C,0.885,P1,ACTIVE,0,133,48,1,232,1,6.66,10.81
A-S01,28,32,B,0.52,P2,ACTIVE,0,196,97,1,279,1,18.18,37.27
A-S01,28,33,A,0.939,P1,ACTIVE,0,95,46,1,226,1,12.47,33.69
A-S01,28,34,A,0.272,P3,TERMINATED,1,115,30,1,64,1,9.73,48.97
A-S01,28,35,C,0.537,P2,TERMINATED,1,183,21,1,163,0,46.19,12.53
A-S01,28,36,B,0.166,P4,ACTIVE,0,396,168,0,217,0,40.52,25.1
A-S01,28,37,A,0.49,P3,ACTIVE,0,221,83,1,84,1,21,19.33
A-S01,28,38,B,0.71,P2,TERMINATED,1,104,73,1,251,1,38.47,48.81
A-S01,28,39,B,0.507,P2,ACTIVE,0,1485,30,1,132,1,43.26,33.54
A-S01,28,40,A,0.161,P4,ACTIVE,0,457,75,1,224,1,43.75,46.98
A-S01,28,41,A,0.616,P2,TERMINATED,1,56,16,1,263,1,36.4,9.38
A-S01,28,42,C,0.41,P3,ACTIVE,0,350,108,0,285,1,46.66,21.89
A-S01,28,43,A,0.654,P2,ACTIVE,0,475,62,0,551,1,35.02,28.39
A-S01,28,44,A,0.781,P1,TERMINATED,1,35,125,1,11,0,0.06,49.99
A-S01,28,45,A,0.335,P3,ACTIVE,0,139,44,1,358,0,6.71,10.88
A-S01,28,46,A,0.819,P1,TERMINATED,1,217,15,0,116,0,44.15,33.24
A-S01,28,47,A,0.192,P4,ACTIVE,0,608,168,1,26,1,42.8,19.66
A-S01,28,48,A,0.849,P1,ACTIVE,0,332,22,1,74,1,25.63,22.16
A-S01,28,49,A,0.262,P3,ACTIVE,0,228,110,1,85,0,21.21,46.75
A-S01,28,50,A,0.41,P3,TERMINATED,1,162,82,1,65,1,46.78,31.59
A-S01,28,51,A,0.68,P2,TERMINATED,1,111,11,1,72,0,42.06,44.6
A-S01,28,52,B,0.715,P2,ACTIVE,0,249,17,1,59,1,32.53,46.37
A-S01,28,53,C,0.829,P1,TERMINATED,1,423,92,1,422,1,29.93,22.9
A-S01,28,54,C,0.76,P1,TERMINATED,1,227,21,1,297,1,18.65,1.14
A-S01,28,55,C,0.562,P2,TERMINATED,1,79,80,1,117,1,9.52,4.59
A-S01,28,56,A,0.288,P3,ACTIVE,0,432,25,1,19,1,17.21,2.8
A-S01,28,57,A,0.854,P1,TERMINATED,1,108,61,1,266,1,43.64,14.93
A-S01,28,58,C,0.125,P4,ACTIVE,0,533,112,1,92,1,37.34,3.14
A-S01,28,59,C,0.664,P2,TERMINATED,1,15,31,1,123,0,22.93,36.44
A-S01,28,60,A,0.935,P1,ACTIVE,0,956,186,1,227,1,1.51,5.44
A-S01,28,61,A,0.466,P3,ACTIVE,0,61,13,1,212,1,33.11,47.05
A-S01,28,62,B,0.635,P2,ACTIVE,0,145,54,1,228,1,42.72,37.41
A-S01,28,63,A,0.751,P1,ACTIVE,0,130,220,0,393,1,14.92,47.26
A-S01,28,64,C,0.517,P2,TERMINATED,1,13,60,1,143,0,11.62,11.32
A-S01,28,65,A,0.481,P3,ACTIVE,0,44,21,1,127,1,3.14,9.44
A-S01,28,66,C,0.709,P2,ACTIVE,0,890,92,1,136,1,26.75,41.98
A-S01,28,67,A,0.536,P2,ACTIVE,0,114,25,1,106,1,1.75,28.94
A-S01,28,68,A,0.224,P4,ACTIVE,0,72,95,0,186,1,33.71,15.98
A-S01,28,69,C,0.352,P3,ACTIVE,0,193,148,1,122,1,21.58,40.47
A-S01,28,70,B,0.288,P3,ACTIVE,0,114,17,1,265,1,24.24,19.4
A-S01,28,71,C,0.554,P2,TERMINATED,1,199,103,1,352,1,30.83,14.92
A-S01,28,72,B,0.402,P3,ACTIVE,0,554,31,0,534,1,10.98,39.93
A-S01,28,73,B,0.772,P1,TERMINATED,1,149,112,1,761,1,10.33,31.21
A-S01,28,74,A,0.213,P4,ACTIVE,0,127,14,0,173,1,28.12,28.64
A-S01,28,75,C,0.427,P3,ACTIVE,0,530,8,1,66,1,16.68,13.39
A-S01,28,76,B,0.366,P3,ACTIVE,0,203,136,1,69,1,37.62,38.94
A-S01,28,77,B,0.77,P1,TERMINATED,1,167,36,1,162,1,42.86,10.69
A-S01,28,78,B,0.281,P3,ACTIVE,0,213,23,1,404,0,45.74,37.21
A-S01,28,79,A,0.171,P4,ACTIVE,0,159,106,1,327,1,45.96,13.71
A-S01,28,80,C,0.722,P2,ACTIVE,0,403,41,1,51,1,1.39,0.71
A-S01,29,1,B,0.32,P3,TERMINATED,1,468,45,1,173,1,23.25,30.57
A-S01,29,2,C,0.252,P3,ACTIVE,0,516,70,1,182,1,1.16,36.11
A-S01,29,3,B,0.59,P2,ACTIVE,0,23,166,1,429,1,13.14,39.69
A-S01,29,4,A,0.728,P2,TERMINATED,1,173,45,1,54,1,8.71,35.7
A-S01,29,5,C,0.652,P2,ACTIVE,0,43,40,1,86,1,44.47,9.63
A-S01,29,6,A,0.707,P2,ACTIVE,0,979,15,1,388,1,2.09,5.98
A-S01,29,7,A,0.892,P1,ACTIVE,0,670,117,1,50,1,45.27,45.71
A-S01,29,8,C,0.462,P3,ACTIVE,0,169,1,1,134,0,48.61,50
A-S01,29,9,A,0.75,P2,ACTIVE,0,105,24,0,192,1,1,32.28
A-S01,29,10,A,0.866,P1,ACTIVE,0,689,49,1,298,1,6.38,41.71
A-S01,29,11,A,0.214,P4,ACTIVE,0,412,52,0,94,1,5.93,23.2
A-S01,29,12,A,0.907,P1,ACTIVE,0,126,23,1,109,1,42.63,43.84
A-S01,29,13,A,0.778,P1,ACTIVE,0,85,157,1,71,1,6.95,43.56
A-S01,29,14,C,0.476,P3,ACTIVE,0,9,89,1,114,1,29.18,35.9
A-S01,29,15,B,0.934,P1,TERMINATED,1,771,131,1,227,1,41.47,38.38
A-S01,29,16,B,0.623,P2,ACTIVE,0,727,250,1,367,1,1.58,12.18
A-S01,29,17,C,0.268,P3,ACTIVE,0,16,22,1,244,1,10.08,44.41
A-S01,29,18,A,0.618,P2,TERMINATED,1,414,113,1,279,0,34.48,35.88
A-S01,29,19,C,0.539,P2,ACTIVE,0,167,68,1,696,0,4.29,27.49
A-S01,29,20,B,0.841,P1,ACTIVE,0,658,36,1,85,1,1.2,15.5
A-S01,29,21,A,0.845,P1,TERMINATED,1,251,11,1,524,1,11.24,8.14
A-S01,29,22,A,0.105,P4,ACTIVE,0,108,35,1,292,0,16.78,34.7
A-S01,29,23,A,0.17,P4,ACTIVE,0,517,83,1,113,1,4.4,21.79
A-S01,29,24,A,0.685,P2,ACTIVE,0,12,16,1,144,1,18.77,40.99
A-S01,29,25,B,0.333,P3,ACTIVE,0,57,17,1,230,1,48.94,26.44
A-S01,29,26,B,0.534,P2,ACTIVE,0,322,80,0,253,1,5.51,27.7
A-S01,29,27,B,0.495,P3,ACTIVE,0,17,19,0,131,1,22.17,8.3
A-S01,29,28,A,0.495,P3,TERMINATED,1,324,87,1,31,0,14.67,36.95
A-S01,29,29,A,0.856,P1,TERMINATED,1,336,87,1,378,0,3.42,11.1
A-S01,29,30,C,0.535,P2,ACTIVE,0,456,87,0,158,1,25.74,35.45
A-S01,29,31,A,0.139,P4,ACTIVE,0,292,24,1,38,1,15.36,20.45
A-S01,29,32,B,0.293,P3,ACTIVE,0,294,42,1,150,1,7.75,25.75
A-S01,29,33,A,0.748,P2,ACTIVE,0,192,21,1,227,1,35.57,42.05
A-S01,29,34,C,0.707,P2,ACTIVE,0,126,89,1,74,1,12.26,21.55
A-S01,29,35,C,0.518,P2,TERMINATED,1,167,61,1,92,0,29.55,27.72
A-S01,29,36,B,0.529,P2,TERMINATED,1,690,15,1,373,1,12.24,33.12
A-S01,29,37,B,0.459,P3,TERMINATED,1,101,118,1,105,1,5.17,0.47
A-S01,29,38,B,0.399,P3,ACTIVE,0,19,12,1,217,1,3.19,32.68
A-S01,29,39,C,0.849,P1,ACTIVE,0,426,83,1,49,1,22.02,19.5
A-S01,29,40,B,0.81,P1,TERMINATED,1,118,103,1,163,1,17.37,25.94
A-S01,29,41,C,0.831,P1,ACTIVE,0,380,123,1,91,1,31.9,25.54
A-S01,29,42,C,0.16,P4,ACTIVE,0,477,83,1,506,1,40.57,6.18
A-S01,29,43,B,0.251,P3,ACTIVE,0,889,42,1,208,0,34.32,10.41
A-S01,29,44,A,0.312,P3,ACTIVE,0,53,49,1,145,1,0.36,21.23
A-S01,29,45,A,0.707,P2,ACTIVE,0,85,28,1,182,0,31.17,34.27
A-S01,29,46,A,0.285,P3,ACTIVE,0,21,48,1,169,0,22.63,27.13
A-S01,29,47,C,0.725,P2,ACTIVE,0,35,117,1,217,0,33.62,29.15
A-S01,29,48,A,0.673,P2,ACTIVE,0,42,43,1,440,0,35.62,0.73
A-S01,29,49,B,0.844,P1,ACTIVE,0,219,36,1,133,1,47.18,24.42
A-S01,29,50,A,0.36,P3,ACTIVE,0,68,93,1,121,1,16.13,43.51
A-S01,29,51,A,0.942,P1,TERMINATED,1,78,77,0,258,1,33.43,26.19
A-S01,29,52,A,0.144,P4,ACTIVE,0,63,52,1,76,1,20.87,20.86
A-S01,29,53,B,0.921,P1,TERMINATED,1,320,106,1,24,1,5.88,20.02
A-S01,29,54,C,0.326,P3,ACTIVE,0,202,63,1,192,0,22.98,49.61
A-S01,29,55,B,0.913,P1,ACTIVE,0,646,21,1,40,1,18.16,41.91
A-S01,29,56,B,0.686,P2,ACTIVE,0,395,22,1,115,1,30.25,32.17
A-S01,29,57,B,0.863,P1,TERMINATED,1,368,80,1,28,1,17.21,16.46
A-S01,29,58,A,0.255,P3,TERMINATED,1,148,50,0,81,0,45.57,14.21
A-S01,29,59,B,0.593,P2,TERMINATED,1,113,18,1,20,1,31.25,20.53
A-S01,29,60,A,0.263,P3,ACTIVE,0,150,53,1,74,1,5.69,38.99
A-S01,29,61,A,0.573,P2,TERMINATED,1,289,111,1,28,0,19.79,26.04
A-S01,29,62,A,0.373,P3,ACTIVE,0,449,38,1,173,1,9.57,26.85
A-S01,29,63,A,0.176,P4,ACTIVE,0,48,67,1,236,1,21.9,7.22
A-S01,29,64,B,0.514,P2,ACTIVE,0,103,195,1,269,1,21.68,12.08
A-S01,29,65,B,0.338,P3,TERMINATED,1,335,27,1,572,1,34.47,42.22
A-S01,29,66,C,0.887,P1,TERMINATED,1,562,76,1,552,0,44.18,27.45
A-S01,29,67,B,0.907,P1,ACTIVE,0,948,11,1,605,0,15.6,3.64
A-S01,29,68,A,0.155,P4,ACTIVE,0,35,152,0,59,1,5.75,39.35
A-S01,29,69,A,0.138,P4,ACTIVE,0,17,49,1,368,1,23.66,41.47
A-S01,29,70,B,0.933,P1,ACTIVE,0,1140,11,1,73,1,33.48,34.43
A-S01,29,71,C,0.137,P4,ACTIVE,0,409,43,0,104,1,36.1,35.59
A-S01,29,72,B,0.722,P2,TERMINATED,1,419,102,1,160,1,9.6,49.78
A-S01,29,73,A,0.7,P2,ACTIVE,0,205,66,1,239,0,45.46,0.38
A-S01,29,74,B,0.279,P3,ACTIVE,0,154,12,1,505,1,5.21,39.39
A-S01,29,75,A,0.756,P1,ACTIVE,0,252,53,1,311,1,35.53,39.45
A-S01,29,76,B,0.125,P4,ACTIVE,0,441,68,0,106,0,19.18,16
A-S01,29,77,A,0.177,P4,ACTIVE,0,501,43,0,66,1,30.44,31.07
A-S01,29,78,B,0.505,P2,ACTIVE,0,570,48,1,167,1,4.55,40.4
A-S01,29,79,C,0.706,P2,TERMINATED,1,256,45,1,70,1,47.94,5.5
A-S01,29,80,A,0.213,P4,ACTIVE,0,319,96,1,324,1,19.8,46.61
A-S01,30,1,B,0.949,P1,TERMINATED,1,289,27,1,134,0,33.12,32.13
A-S01,30,2,A,0.274,P3,ACTIVE,0,743,81,1,133,1,5.83,46.12
A-S01,30,3,A,0.883,P1,ACTIVE,0,785,89,1,23,1,24.33,47.28
A-S01,30,4,A,0.179,P4,ACTIVE,0,811,134,1,68,1,31.31,48.17
A-S01,30,5,A,0.681,P2,ACTIVE,0,247,49,1,227,1,44.12,38.07
A-S01,30,6,C,0.218,P4,TERMINATED,1,196,7,1,250,0,24.11,12.02
A-S01,30,7,B,0.569,P2,TERMINATED,1,333,18,0,123,1,20.58,43.13
A-S01,30,8,A,0.33,P3,ACTIVE,0,486,191,1,726,1,37.39,30.62
A-S01,30,9,A,0.386,P3,ACTIVE,0,93,181,1,8,1,22.98,19.77
A-S01,30,10,A,0.859,P1,ACTIVE,0,489,13,1,39,1,18.09,6.67
A-S01,30,11,C,0.821,P1,ACTIVE,0,38,84,1,152,1,0.71,4.23
A-S01,30,12,A,0.227,P4,ACTIVE,0,426,11,1,107,0,26.22,43.71
A-S01,30,13,A,0.773,P1,ACTIVE,0,85,65,1,235,1,41.58,33.47
A-S01,30,14,A,0.717,P2,ACTIVE,0,141,15,1,114,1,19.76,37.96
A-S01,30,15,A,0.232,P4,ACTIVE,0,658,30,0,197,1,45.44,1.55
A-S01,30,16,A,0.845,P1,ACTIVE,0,82,33,1,241,1,1.43,49.43
A-S01,30,17,B,0.148,P4,ACTIVE,0,107,3,1,34,1,19.09,27.1
A-S01,30,18,A,0.884,P1,TERMINATED,1,177,58,1,307,1,44.65,37.93
A-S01,30,19,B,0.661,P2,TERMINATED,1,378,94,1,251,1,47.33,4.8
A-S01,30,20,B,0.445,P3,ACTIVE,0,366,28,1,52,1,43.52,39.93
A-S01,30,21,A,0.17,P4,ACTIVE,0,672,134,1,57,1,16.56,12.36
A-S01,30,22,A,0.571,P2,ACTIVE,0,143,23,1,118,0,37.28,23.21
A-S01,30,23,B,0.76,P1,ACTIVE,0,96,225,1,623,1,12.64,44.1
A-S01,30,24,A,0.547,P2,ACTIVE,0,353,23,1,138,1,42.86,5.75
A-S01,30,25,B,0.649,P2,TERMINATED,1,557,37,1,35,1,43.88,38.34
A-S01,30,26,A,0.448,P3,ACTIVE,0,55,14,1,22,1,36.85,49.07
A-S01,30,27,B,0.129,P4,ACTIVE,0,52,30,0,116,1,6.41,26.05
A-S01,30,28,B,0.791,P1,TERMINATED,1,669,118,1,48,0,6.26,49.57
A-S01,30,29,A,0.729,P2,ACTIVE,0,18,91,1,107,1,38.24,30.25
A-S01,30,30,A,0.725,P2,ACTIVE,0,359,130,1,241,1,0.09,33.06
A-S01,30,31,B,0.857,P1,ACTIVE,0,108,108,1,118,1,22.65,9.02
A-S01,30,32,B,0.453,P3,ACTIVE,0,347,10,1,17,0,47.84,26.63
A-S01,30,33,C,0.589,P2,ACTIVE,0,211,55,1,707,1,4.63,24.23
A-S01,30,34,B,0.483,P3,ACTIVE,0,180,42,1,8,1,32.46,44.9
A-S01,30,35,A,0.663,P2,TERMINATED,1,367,153,1,68,1,27.3,38.87
A-S01,30,36,C,0.254,P3,ACTIVE,0,97,12,1,413,0,23.34,5.6
A-S01,30,37,A,0.432,P3,ACTIVE,0,20,197,0,58,1,42.36,43.52
A-S01,30,38,A,0.751,P1,TERMINATED,1,164,122,1,138,1,1.57,4.23
A-S01,30,39,A,0.68,P2,ACTIVE,0,24,53,1,255,1,15.71,1.15
A-S01,30,40,C,0.54,P2,TERMINATED,1,711,26,0,196,0,4.3,10
A-S01,30,41,A,0.801,P1,TERMINATED,1,44,121,1,93,1,30.98,7.85
A-S01,30,42,A,0.388,P3,ACTIVE,0,619,16,1,141,1,43.41,36.26
A-S01,30,43,A,0.775,P1,TERMINATED,1,526,143,1,132,0,19.75,2.34
A-S01,30,44,B,0.375,P3,ACTIVE,0,990,65,1,475,1,36.03,22.98
A-S01,30,45,C,0.281,P3,ACTIVE,0,180,123,1,98,1,8.74,47.69
A-S01,30,46,A,0.465,P3,ACTIVE,0,9,13,1,144,1,20.62,10.83
A-S01,30,47,C,0.805,P1,ACTIVE,0,903,11,1,722,0,10.97,29.81
A-S01,30,48,B,0.904,P1,TERMINATED,1,9,50,1,277,0,28.72,39.05
A-S01,30,49,A,0.224,P4,ACTIVE,0,552,93,1,44,1,22.34,3.75
A-S01,30,50,B,0.294,P3,ACTIVE,0,514,68,1,320,1,9.35,32.45
A-S01,30,51,A,0.625,P2,ACTIVE,0,315,47,1,113,0,21.95,21.45
A-S01,30,52,A,0.704,P2,ACTIVE,0,416,68,1,131,1,30.88,43.16
A-S01,30,53,A,0.715,P2,ACTIVE,0,169,3,1,107,1,43.33,42.46
A-S01,30,54,B,0.813,P1,ACTIVE,0,228,35,1,186,1,28.95,13.46
A-S01,30,55,C,0.891,P1,TERMINATED,1,147,5,1,90,1,28.39,47.71
A-S01,30,56,A,0.327,P3,ACTIVE,0,101,28,1,107,1,34.15,17.15
A-S01,30,57,B,0.579,P2,ACTIVE,0,504,139,1,186,0,22.05,49.92
A-S01,30,58,B,0.519,P2,ACTIVE,0,11,13,1,56,1,43.68,36.62
A-S01,30,59,A,0.907,P1,ACTIVE,0,939,183,1,24,1,34.85,1.23
A-S01,30,60,A,0.847,P1,TERMINATED,1,211,10,1,49,1,3.64,29.51
A-S01,30,61,A,0.251,P3,TERMINATED,1,75,99,1,142,1,43.81,26.15
A-S01,30,62,B,0.492,P3,ACTIVE,0,752,15,1,140,1,7.19,37.73
A-S01,30,63,B,0.148,P4,ACTIVE,0,330,130,0,154,1,11.83,37.04
A-S01,30,64,B,0.949,P1,ACTIVE,0,20,57,1,342,0,23.48,42.79
A-S01,30,65,B,0.907,P1,TERMINATED,1,95,23,1,57,1,21.71,14.82
A-S01,30,66,A,0.165,P4,ACTIVE,0,650,8,1,61,1,8.26,30.79
A-S01,30,67,A,0.228,P4,ACTIVE,0,388,54,1,163,1,29.68,41.69
A-S01,30,68,B,0.208,P4,ACTIVE,0,1027,44,1,165,1,12.03,46.7
A-S01,30,69,C,0.585,P2,TERMINATED,1,237,21,1,326,1,46.39,30.08
A-S01,30,70,A,0.27,P3,ACTIVE,0,517,119,1,22,1,15.98,11.21
A-S01,30,71,B,0.6,P2,ACTIVE,0,39,136,1,330,1,46.02,20.84
A-S01,30,72,A,0.738,P2,ACTIVE,0,164,34,1,63,1,1.75,15.78
A-S01,30,73,B,0.593,P2,ACTIVE,0,511,6,1,210,1,17.91,5.36
A-S01,30,74,B,0.445,P3,ACTIVE,0,146,114,1,135,1,42.09,3.43
A-S01,30,75,A,0.839,P1,ACTIVE,0,664,23,1,27,1,11.57,47.58
A-S01,30,76,B,0.29,P3,TERMINATED,1,108,181,1,15,0,9.57,27.14
A-S01,30,77,B,0.894,P1,TERMINATED,1,194,57,1,156,1,47.03,41.94
A-S01,30,78,A,0.303,P3,ACTIVE,0,359,13,1,486,0,4.22,17.67
A-S01,30,79,C,0.827,P1,TERMINATED,1,120,29,1,94,1,25.4,21.59
A-S01,30,80,C,0.301,P3,TERMINATED,1,183,105,1,26,1,20.78,17.09
A-S01,31,1,B,0.523,P2,ACTIVE,0,369,74,1,62,1,14.37,16.63
A-S01,31,2,A,0.651,P2,ACTIVE,0,185,107,1,184,0,31.7,10.34
A-S01,31,3,C,0.805,P1,ACTIVE,0,424,128,1,146,0,8.34,15.61
A-S01,31,4,B,0.369,P3,ACTIVE,0,258,106,1,184,1,21.65,22.74
A-S01,31,5,C,0.262,P3,ACTIVE,0,137,21,1,63,1,38.6,33.25
A-S01,31,6,A,0.308,P3,TERMINATED,1,6,78,0,60,0,19.56,21.33
A-S01,31,7,A,0.706,P2,TERMINATED,1,304,135,1,284,1,37.11,32.62
A-S01,31,8,A,0.944,P1,TERMINATED,1,164,86,1,160,1,20.41,31.79
A-S01,31,9,A,0.462,P3,ACTIVE,0,28,172,1,66,1,39.13,0.39
A-S01,31,10,C,0.267,P3,ACTIVE,0,319,64,0,477,1,38.81,2.99
A-S01,31,11,A,0.748,P2,ACTIVE,0,220,43,1,152,1,27.63,1.43
A-S01,31,12,A,0.277,P3,ACTIVE,0,364,128,1,47,1,35.87,41.68
A-S01,31,13,A,0.246,P4,ACTIVE,0,6,95,1,74,1,4.64,5.2
A-S01,31,14,A,0.322,P3,ACTIVE,0,162,16,1,360,1,13.79,37.18
A-S01,31,15,B,0.424,P3,TERMINATED,1,7,64,1,243,0,39.25,13.52
A-S01,31,16,A,0.682,P2,ACTIVE,0,91,18,1,292,0,38.11,34.54
A-S01,31,17,B,0.474,P3,ACTIVE,0,86,92,1,575,0,37.55,20.64
A-S01,31,18,B,0.286,P3,ACTIVE,0,870,120,1,244,1,4.93,46.97
A-S01,31,19,C,0.925,P1,TERMINATED,1,198,92,1,253,0,25.27,39.16
A-S01,31,20,B,0.594,P2,TERMINATED,1,81,5,1,173,0,26.98,21.79
A-S01,31,21,B,0.849,P1,ACTIVE,0,161,27,1,231,0,22.26,35.97
A-S01,31,22,B,0.113,P4,ACTIVE,0,605,46,1,278,1,33.88,10.92
A-S01,31,23,B,0.932,P1,ACTIVE,0,329,12,1,313,1,34.94,19.39
A-S01,31,24,B,0.191,P4,TERMINATED,1,150,82,1,150,1,13.75,18.9
A-S01,31,25,B,0.919,P1,TERMINATED,1,76,40,0,155,1,26.52,30.62
A-S01,31,26,A,0.766,P1,ACTIVE,0,323,90,1,115,1,44.87,31.11
A-S01,31,27,B,0.779,P1,TERMINATED,1,516,10,1,96,0,17.54,45.74
A-S01,31,28,A,0.902,P1,ACTIVE,0,593,24,1,318,1,25.91,12.24
A-S01,31,29,B,0.18,P4,ACTIVE,0,229,124,1,369,1,22.71,8.86
A-S01,31,30,A,0.543,P2,TERMINATED,1,249,48,1,132,0,49.37,42.45
A-S01,31,31,A,0.374,P3,ACTIVE,0,300,29,1,213,1,20.53,43.95
A-S01,31,32,B,0.159,P4,TERMINATED,1,47,79,1,75,0,19.44,6.82
A-S01,31,33,B,0.589,P2,ACTIVE,0,425,171,0,237,1,41.72,49.53
A-S01,31,34,B,0.735,P2,TERMINATED,1,446,25,1,178,0,9.2,13.58
A-S01,31,35,C,0.763,P1,ACTIVE,0,144,41,1,24,1,29.03,25.16
A-S01,31,36,A,0.309,P3,TERMINATED,1,209,69,1,148,1,19.93,5.96
A-S01,31,37,A,0.812,P1,ACTIVE,0,154,80,0,594,1,0.37,10.69
A-S01,31,38,C,0.717,P2,ACTIVE,0,204,42,1,657,1,14.36,22.77
A-S01,31,39,C,0.147,P4,ACTIVE,0,306,31,1,144,1,12.2,22.29
A-S01,31,40,A,0.182,P4,ACTIVE,0,115,143,1,211,1,6.2,44.71
A-S01,31,41,B,0.269,P3,ACTIVE,0,123,147,1,433,1,19.51,32.68
A-S01,31,42,C,0.398,P3,ACTIVE,0,30,50,0,701,1,15.2,17.14
A-S01,31,43,B,0.734,P2,ACTIVE,0,662,71,1,269,0,34.62,41.95
A-S01,31,44,B,0.827,P1,TERMINATED,1,55,74,1,125,0,3.42,0.09
A-S01,31,45,A,0.853,P1,ACTIVE,0,87,131,0,3,1,8.55,24.6
A-S01,31,46,A,0.574,P2,TERMINATED,1,77,87,0,150,1,27.88,31.08
A-S01,31,47,B,0.749,P2,TERMINATED,1,306,16,1,170,0,47.12,21.72
A-S01,31,48,A,0.353,P3,ACTIVE,0,126,160,1,201,1,9.93,14.94
A-S01,31,49,A,0.28,P3,ACTIVE,0,126,18,1,76,1,20.22,19.21
A-S01,31,50,A,0.697,P2,TERMINATED,1,180,196,1,267,0,23.2,1.79
A-S01,31,51,B,0.534,P2,ACTIVE,0,112,50,1,122,1,1.56,2.25
A-S01,31,52,B,0.233,P4,ACTIVE,0,206,120,1,324,1,36.38,8.84
A-S01,31,53,A,0.889,P1,ACTIVE,0,364,64,1,180,1,9.48,1.76
A-S01,31,54,B,0.496,P3,TERMINATED,1,30,59,1,131,1,24.31,49.96
A-S01,31,55,A,0.827,P1,ACTIVE,0,70,59,1,335,1,23.83,34.76
A-S01,31,56,C,0.191,P4,ACTIVE,0,158,69,0,48,1,6.76,34.31
A-S01,31,57,C,0.436,P3,ACTIVE,0,760,12,1,65,1,38.54,21.11
A-S01,31,58,A,0.493,P3,ACTIVE,0,316,181,1,413,1,11.38,40.92
A-S01,31,59,A,0.592,P2,ACTIVE,0,346,24,1,100,1,38.75,40.79
A-S01,31,60,C,0.923,P1,ACTIVE,0,125,52,0,33,0,31.17,17.94
A-S01,31,61,C,0.873,P1,TERMINATED,1,127,33,1,519,0,33.77,47.22
A-S01,31,62,A,0.904,P1,ACTIVE,0,326,146,1,317,1,23.76,29.99
A-S01,31,63,C,0.392,P3,ACTIVE,0,25,72,1,28,1,27.35,11.08
A-S01,31,64,B,0.754,P1,TERMINATED,1,556,23,1,179,1,19.61,42.83
A-S01,31,65,B,0.79,P1,ACTIVE,0,18,67,1,41,1,1.53,9.42
A-S01,31,66,B,0.33,P3,ACTIVE,0,574,144,1,32,1,22.44,15.76
