scenario,replication,entity_id,group,severity,severity_category,status,event,event_time,time_to_first_service,received_service,time_to_stage2,reached_stage2,x,y
A-S08,26,14,B,0.199,P4,TERMINATED,1,700,85,1,194,0,12.14,3.1
A-S08,26,15,A,0.153,P4,ACTIVE,0,413,26,1,344,1,22.53,48.26
A-S08,26,16,A,0.891,P1,ACTIVE,0,586,47,1,234,1,2.96,5.02
A-S08,26,17,C,0.914,P1,TERMINATED,1,2,43,1,80,0,7.61,38.59
A-S08,26,18,B,0.558,P2,ACTIVE,0,139,74,1,305,1,27.01,19.91
A-S08,26,19,B,0.417,P3,TERMINATED,1,549,47,1,271,0,47.08,23.02
A-S08,26,20,B,0.226,P4,TERMINATED,1,47,66,1,84,0,7.56,32.4
A-S08,26,21,A,0.319,P3,ACTIVE,0,964,88,1,91,1,42.52,7.61
A-S08,26,22,A,0.574,P2,TERMINATED,1,257,97,1,58,1,29.45,11.78
A-S08,26,23,A,0.454,P3,ACTIVE,0,65,4,1,75,1,15.08,25.83
A-S08,26,24,A,0.838,P1,ACTIVE,0,8,59,1,290,0,40.46,18.62
A-S08,26,25,B,0.882,P1,ACTIVE,0,31,33,1,66,1,29.7,6.22
A-S08,26,26,B,0.42,P3,ACTIVE,0,698,7,1,166,1,9.03,12.27
A-S08,26,27,C,0.164,P4,ACTIVE,0,240,83,1,70,0,3.1,6.52
A-S08,26,28,B,0.805,P1,ACTIVE,0,146,5,1,123,0,11.49,24.68
A-S08,26,29,C,0.548,P2,ACTIVE,0,425,130,1,10,1,12.37,3.97
A-S08,26,30,A,0.817,P1,ACTIVE,0,450,30,0,49,1,29.43,22.98
A-S08,26,31,A,0.204,P4,ACTIVE,0,391,63,1,519,1,19.37,43.38
A-S08,26,32,A,0.266,P3,ACTIVE,0,121,163,1,325,1,10.07,48.15
A-S08,26,33,A,0.863,P1,TERMINATED,1,81,33,1,260,1,22.43,35.59
A-S08,26,34,C,0.912,P1,TERMINATED,1,156,18,1,228,0,17.8,13.36
A-S08,26,35,C,0.882,P1,ACTIVE,0,100,97,1,23,0,10.23,35.69
A-S08,26,36,B,0.487,P3,ACTIVE,0,81,42,1,29,1,30,35.46
A-S08,26,37,A,0.885,P1,TERMINATED,1,148,38,1,50,1,25.89,38.3
A-S08,26,38,B,0.861,P1,TERMINATED,1,134,88,1,133,1,38.36,44.47
A-S08,26,39,A,0.496,P3,ACTIVE,0,45,42,1,31,0,13.01,19.89
A-S08,26,40,A,0.1,P4,ACTIVE,0,1051,40,1,154,0,18.48,25.64
A-S08,26,41,B,0.33,P3,ACTIVE,0,467,22,1,71,1,10.47,32.45
A-S08,26,42,A,0.552,P2,ACTIVE,0,170,24,1,208,1,13.35,23.78
A-S08,26,43,A,0.682,P2,ACTIVE,0,267,102,1,65,1,39.8,43.53
A-S08,26,44,B,0.598,P2,ACTIVE,0,803,16,1,535,1,46.47,3.83
A-S08,26,45,A,0.746,P2,ACTIVE,0,642,63,1,617,1,3.65,22.98
A-S08,26,46,C,0.198,P4,TERMINATED,1,463,67,1,232,0,40.19,37.54
A-S08,26,47,B,0.739,P2,ACTIVE,0,293,8,1,158,1,34.14,7.58
A-S08,26,48,A,0.939,P1,TERMINATED,1,227,59,1,141,1,12.33,45.23
A-S08,26,49,C,0.501,P2,ACTIVE,0,6,72,1,117,1,29.8,30
A-S08,26,50,B,0.656,P2,TERMINATED,1,695,23,1,134,1,40.95,48.26
A-S08,26,51,A,0.814,P1,ACTIVE,0,80,41,1,260,1,20.09,34.67
A-S08,26,52,B,0.458,P3,ACTIVE,0,1103,26,1,23,1,12.94,34.6
A-S08,26,53,B,0.261,P3,ACTIVE,0,186,61,1,73,1,4.78,17.01
A-S08,26,54,C,0.783,P1,TERMINATED,1,155,15,1,264,0,22.11,5.13
A-S08,26,55,A,0.627,P2,ACTIVE,0,12,27,1,171,1,4.98,19.18
A-S08,26,56,B,0.705,P2,TERMINATED,1,76,20,1,182,1,41.44,15.94
A-S08,26,57,B,0.11,P4,ACTIVE,0,1064,41,1,288,0,12.13,21.13
A-S08,26,58,A,0.336,P3,ACTIVE,0,996,29,1,242,1,40.85,45.72
A-S08,26,59,B,0.676,P2,ACTIVE,0,317,81,1,147,1,43.23,32.67
A-S08,26,60,B,0.82,P1,ACTIVE,0,51,31,1,25,0,10.48,28.78
A-S08,26,61,A,0.788,P1,ACTIVE,0,376,105,1,74,1,40.79,20.08
A-S08,26,62,C,0.723,P2,TERMINATED,1,858,75,1,60,1,21.64,11.26
A-S08,26,63,B,0.664,P2,ACTIVE,0,1118,7,1,236,1,42.5,20.54
A-S08,26,64,B,0.23,P4,ACTIVE,0,619,47,1,373,1,27.77,19.41
A-S08,26,65,A,0.71,P2,ACTIVE,0,120,38,1,179,1,45.98,24.32
A-S08,26,66,A,0.912,P1,ACTIVE,0,507,89,1,31,1,37.15,28.86
A-S08,26,67,C,0.32,P3,ACTIVE,0,779,130,1,218,1,9.65,48.79
A-S08,26,68,A,0.249,P4,ACTIVE,0,349,6,1,90,1,18.65,18.85
A-S08,26,69,B,0.593,P2,ACTIVE,0,217,58,0,137,1,11.63,32.4
A-S08,26,70,A,0.141,P4,ACTIVE,0,235,118,0,199,1,10.16,26.09
A-S08,26,71,C,0.619,P2,ACTIVE,0,143,8,1,20,1,2.3,14.46
A-S08,26,72,B,0.446,P3,ACTIVE,0,358,105,1,328,1,47.18,16.78
A-S08,26,73,B,0.352,P3,ACTIVE,0,593,155,1,16,0,0.06,41.18
A-S08,26,74,B,0.516,P2,TERMINATED,1,504,141,1,265,0,21.56,46.35
A-S08,26,75,A,0.53,P2,ACTIVE,0,167,105,1,15,1,43.6,22.97
A-S08,26,76,B,0.88,P1,ACTIVE,0,564,81,1,30,1,15.09,31.05
A-S08,26,77,A,0.402,P3,ACTIVE,0,242,87,0,693,0,29.42,38.28
A-S08,26,78,C,0.941,P1,TERMINATED,1,108,108,1,118,1,1.8,30.78
A-S08,26,79,C,0.289,P3,ACTIVE,0,690,40,1,59,1,36.61,21.49
A-S08,26,80,A,0.664,P2,ACTIVE,0,213,25,1,296,1,0.17,23.04
A-S08,27,1,C,0.423,P3,ACTIVE,0,230,83,1,131,1,8.02,22.83
A-S08,27,2,A,0.773,P1,ACTIVE,0,172,50,0,600,1,22.85,3.7
A-S08,27,3,A,0.456,P3,TERMINATED,1,691,22,1,459,1,14.98,11.89
A-S08,27,4,A,0.863,P1,ACTIVE,0,326,42,1,341,1,0.39,19.56
A-S08,27,5,A,0.533,P2,ACTIVE,0,39,29,1,233,1,45.43,24.82
A-S08,27,6,A,0.533,P2,ACTIVE,0,324,32,1,286,1,26.37,33.14
A-S08,27,7,B,0.376,P3,TERMINATED,1,233,36,1,49,1,14.88,20.7
A-S08,27,8,B,0.631,P2,ACTIVE,0,276,29,1,233,1,27.99,28.52
A-S08,27,9,C,0.543,P2,ACTIVE,0,479,13,1,117,1,21.74,35.9
A-S08,27,10,C,0.609,P2,ACTIVE,0,24,74,1,209,1,39.81,0.36
A-S08,27,11,B,0.846,P1,ACTIVE,0,532,129,1,52,1,46.77,37.13
A-S08,27,12,B,0.429,P3,ACTIVE,0,149,3,1,19,1,19.13,27.09
A-S08,27,13,B,0.535,P2,ACTIVE,0,117,62,1,254,1,21.03,22.77
A-S08,27,14,A,0.63,P2,ACTIVE,0,714,110,1,466,1,45.91,45.45
A-S08,27,15,A,0.899,P1,TERMINATED,1,192,9,1,72,0,45.38,11.97
A-S08,27,16,B,0.563,P2,ACTIVE,0,20,4,1,124,1,32.5,47.35
A-S08,27,17,B,0.81,P1,ACTIVE,0,336,83,1,291,1,5.54,20.51
A-S08,27,18,B,0.746,P2,ACTIVE,0,345,71,1,251,1,14.36,30.52
A-S08,27,19,C,0.555,P2,TERMINATED,1,969,56,1,165,1,2.18,27.14
A-S08,27,20,A,0.16,P4,ACTIVE,0,30,44,1,53,0,28.92,38.86
A-S08,27,21,C,0.462,P3,ACTIVE,0,95,25,1,214,1,18.04,27.1
A-S08,27,22,C,0.574,P2,ACTIVE,0,55,30,1,107,1,46.19,37.84
A-S08,27,23,B,0.878,P1,TERMINATED,1,52,193,1,54,1,2.25,40.56
A-S08,27,24,C,0.183,P4,ACTIVE,0,42,26,1,138,1,15.72,16.23
A-S08,27,25,C,0.566,P2,ACTIVE,0,381,14,1,279,1,17.25,27.97
A-S08,27,26,A,0.935,P1,ACTIVE,0,66,28,1,269,1,38,26.44
A-S08,27,27,A,0.607,P2,ACTIVE,0,98,8,1,122,1,42.59,35.76
A-S08,27,28,B,0.12,P4,ACTIVE,0,409,110,1,693,1,44.75,0.63
A-S08,27,29,A,0.373,P3,ACTIVE,0,93,33,0,69,1,19.09,1.31
A-S08,27,30,A,0.135,P4,TERMINATED,1,76,33,1,69,1,25.51,33
A-S08,27,31,B,0.641,P2,ACTIVE,0,192,138,1,732,1,48.64,6
A-S08,27,32,A,0.478,P3,ACTIVE,0,16,37,1,164,1,35.33,19.85
A-S08,27,33,B,0.521,P2,TERMINATED,1,22,271,1,133,1,5.51,17.66
A-S08,27,34,A,0.923,P1,TERMINATED,1,184,66,1,198,1,27.52,20.16
A-S08,27,35,A,0.45,P3,ACTIVE,0,701,32,1,13,1,32.85,32.94
A-S08,27,36,B,0.744,P2,ACTIVE,0,4,19,1,446,1,15.29,0.64
A-S08,27,37,A,0.292,P3,ACTIVE,0,127,41,1,96,1,46.48,10.97
A-S08,27,38,B,0.142,P4,ACTIVE,0,444,74,1,125,1,23.62,38.6
A-S08,27,39,C,0.388,P3,ACTIVE,0,328,55,1,162,1,1.64,49.5
A-S08,27,40,B,0.155,P4,ACTIVE,0,55,18,1,328,1,7.69,33.28
A-S08,27,41,A,0.828,P1,ACTIVE,0,68,69,1,6,1,32.94,22.94
A-S08,27,42,A,0.617,P2,TERMINATED,1,69,46,1,239,1,49.41,8.64
A-S08,27,43,B,0.936,P1,TERMINATED,1,444,35,1,14,1,37.87,22.84
A-S08,27,44,B,0.863,P1,ACTIVE,0,35,55,1,93,1,16.59,46.89
A-S08,27,45,A,0.77,P1,ACTIVE,0,1215,34,1,366,1,43.65,46.48
A-S08,27,46,B,0.512,P2,ACTIVE,0,141,35,1,172,1,38.98,46.07
A-S08,27,47,A,0.502,P2,ACTIVE,0,131,12,0,253,1,2.01,9.66
A-S08,27,48,C,0.241,P4,ACTIVE,0,53,21,1,202,1,43.13,37.9
A-S08,27,49,B,0.902,P1,ACTIVE,0,12,29,0,170,1,14.74,3.32
A-S08,27,50,C,0.647,P2,TERMINATED,1,148,12,1,290,0,24.35,47.85
A-S08,27,51,B,0.447,P3,ACTIVE,0,804,61,1,354,1,29.12,19.48
A-S08,27,52,B,0.742,P2,ACTIVE,0,104,110,1,81,1,31.15,18.51
A-S08,27,53,B,0.544,P2,ACTIVE,0,95,95,1,149,1,20.88,31.1
A-S08,27,54,B,0.198,P4,ACTIVE,0,289,22,1,58,1,4.91,29.63
A-S08,27,55,A,0.197,P4,ACTIVE,0,732,41,0,177,1,14.88,4.43
A-S08,27,56,C,0.488,P3,ACTIVE,0,564,33,1,116,1,3.77,2.56
A-S08,27,57,A,0.619,P2,ACTIVE,0,781,17,1,407,1,19.51,8.83
A-S08,27,58,B,0.393,P3,ACTIVE,0,23,5,1,58,1,30.03,15.26
A-S08,27,59,C,0.558,P2,ACTIVE,0,201,26,1,51,1,0.06,6.1
A-S08,27,60,B,0.31,P3,TERMINATED,1,23,82,1,208,0,32.51,34.65
A-S08,27,61,C,0.904,P1,ACTIVE,0,170,139,1,504,1,1.78,49.63
A-S08,27,62,A,0.907,P1,ACTIVE,0,588,127,1,48,1,20.5,42.41
A-S08,27,63,C,0.596,P2,ACTIVE,0,103,43,1,197,0,12.69,6.46
A-S08,27,64,C,0.83,P1,TERMINATED,1,60,43,1,85,0,43.56,10.99
A-S08,27,65,A,0.904,P1,TERMINATED,1,184,180,1,190,0,43.97,24.66
A-S08,27,66,B,0.141,P4,ACTIVE,0,51,53,1,215,1,47.66,41.06
A-S08,27,67,B,0.911,P1,ACTIVE,0,57,66,1,103,1,36.1,4.06
A-S08,27,68,A,0.278,P3,ACTIVE,0,365,149,1,194,1,3.38,41.05
A-S08,27,69,A,0.354,P3,ACTIVE,0,303,63,1,178,1,49.14,45.15
A-S08,27,70,C,0.321,P3,TERMINATED,1,156,46,1,130,0,36.19,6.67
A-S08,27,71,C,0.38,P3,TERMINATED,1,550,25,1,2,1,27.43,34.95
A-S08,27,72,A,0.781,P1,ACTIVE,0,371,31,1,146,1,27.68,43.72
A-S08,27,73,A,0.554,P2,ACTIVE,0,272,9,1,161,1,19.92,21.22
A-S08,27,74,B,0.448,P3,ACTIVE,0,367,57,0,256,1,9.21,33.79
A-S08,27,75,C,0.749,P2,ACTIVE,0,579,10,1,47,1,28.5,28.78
A-S08,27,76,A,0.32,P3,ACTIVE,0,618,85,1,251,1,1.41,7.94
A-S08,27,77,A,0.23,P4,ACTIVE,0,174,150,1,363,1,2.42,20.56
A-S08,27,78,B,0.941,P1,ACTIVE,0,313,27,1,219,1,32.76,39.39
A-S08,27,79,A,0.131,P4,TERMINATED,1,409,26,1,59,0,26.09,41.83
A-S08,27,80,A,0.482,P3,ACTIVE,0,346,149,1,125,0,34.65,8.58
A-S08,28,1,C,0.219,P4,TERMINATED,1,212,98,1,285,0,31.33,12.26
A-S08,28,2,A,0.245,P4,ACTIVE,0,471,42,1,269,1,46.79,37.61
A-S08,28,3,B,0.679,P2,ACTIVE,0,221,31,1,75,1,34.52,38.47
A-S08,28,4,A,0.534,P2,ACTIVE,0,317,10,1,234,0,38.94,5.68
A-S08,28,5,C,0.323,P3,ACTIVE,0,275,36,1,257,1,8.24,20.25
A-S08,28,6,A,0.622,P2,ACTIVE,0,98,50,1,144,1,21.8,16.57
A-S08,28,7,A,0.272,P3,TERMINATED,1,556,91,0,184,1,29.02,12.25
A-S08,28,8,C,0.253,P3,ACTIVE,0,371,128,1,248,1,1.87,6.08
A-S08,28,9,B,0.336,P3,ACTIVE,0,276,80,1,179,1,33.05,34.09
A-S08,28,10,A,0.312,P3,ACTIVE,0,195,192,1,413,1,10.55,6.96
A-S08,28,11,B,0.235,P4,ACTIVE,0,61,81,1,529,1,36.54,14.7
A-S08,28,12,A,0.43,P3,ACTIVE,0,169,21,1,32,1,42.76,9.47
A-S08,28,13,B,0.111,P4,ACTIVE,0,87,320,1,123,1,36.21,25.33
A-S08,28,14,B,0.677,P2,TERMINATED,1,662,42,1,31,0,37.27,49.14
A-S08,28,15,A,0.247,P4,ACTIVE,0,21,60,0,99,1,22.46,33.69
A-S08,28,16,A,0.684,P2,ACTIVE,0,19,173,1,248,1,23.03,10.48
A-S08,28,17,A,0.706,P2,ACTIVE,0,456,22,1,212,1,4.32,25.55
A-S08,28,18,A,0.575,P2,ACTIVE,0,490,108,1,165,1,34.75,11.25
A-S08,28,19,B,0.362,P3,TERMINATED,1,609,2,1,342,1,33.75,18.68
A-S08,28,20,B,0.145,P4,TERMINATED,1,75,42,1,266,1,24.17,24.05
A-S08,28,21,A,0.169,P4,ACTIVE,0,258,21,1,468,1,14.62,21.29
A-S08,28,22,A,0.468,P3,TERMINATED,1,42,37,1,166,1,25.48,10.47
A-S08,28,23,C,0.223,P4,TERMINATED,1,1129,14,1,454,1,21.5,31.86
A-S08,28,24,A,0.891,P1,ACTIVE,0,489,33,1,78,1,23.92,14.13
A-S08,28,25,C,0.864,P1,ACTIVE,0,52,81,1,69,0,7.3,29.31
A-S08,28,26,A,0.881,P1,ACTIVE,0,48,69,1,113,1,16.55,2.02
A-S08,28,27,B,0.753,P1,TERMINATED,1,292,25,1,22,1,38.92,13.29
A-S08,28,28,C,0.514,P2,ACTIVE,0,547,90,1,182,1,10.49,21.95
A-S08,28,29,A,0.612,P2,ACTIVE,0,65,17,0,176,1,18.46,7.36
A-S08,28,30,B,0.297,P3,ACTIVE,0,170,44,1,91,1,35.71,1.4
A-S08,28,31,A,0.406,P3,ACTIVE,0,390,36,1,20,1,40.84,12.49
A-S08,28,32,B,0.931,P1,ACTIVE,0,523,72,1,200,1,5.3,31.92
A-S08,28,33,A,0.857,P1,ACTIVE,0,360,156,1,14,1,18.64,13.23
A-S08,28,34,B,0.58,P2,TERMINATED,1,566,33,1,68,1,31.76,36.82
A-S08,28,35,A,0.422,P3,ACTIVE,0,508,89,1,63,1,26.22,2.23
A-S08,28,36,A,0.535,P2,TERMINATED,1,247,117,1,100,1,36.41,11.62
A-S08,28,37,B,0.875,P1,ACTIVE,0,32,19,1,294,1,0.56,17.78
A-S08,28,38,A,0.629,P2,ACTIVE,0,503,74,1,446,0,16.88,21.54
A-S08,28,39,C,0.235,P4,ACTIVE,0,141,49,1,180,1,35.57,41.98
A-S08,28,40,B,0.202,P4,ACTIVE,0,149,20,1,491,1,26.27,14.84
A-S08,28,41,B,0.626,P2,ACTIVE,0,522,34,1,49,1,35.03,12.47
A-S08,28,42,A,0.717,P2,ACTIVE,0,252,165,1,283,1,16.48,16.94
A-S08,28,43,A,0.539,P2,ACTIVE,0,188,63,0,450,1,35.91,47.93
A-S08,28,44,A,0.267,P3,ACTIVE,0,349,1,1,189,1,5.38,12.18
A-S08,28,45,B,0.941,P1,TERMINATED,1,73,142,1,46,1,16.68,39.56
A-S08,28,46,B,0.18,P4,ACTIVE,0,286,50,1,130,1,7.35,36.61
A-S08,28,47,A,0.453,P3,ACTIVE,0,33,1,1,188,1,7.89,12.9
A-S08,28,48,A,0.595,P2,ACTIVE,0,681,87,1,52,1,28.35,28.16
A-S08,28,49,C,0.266,P3,ACTIVE,0,357,110,1,175,0,8.47,17.06
A-S08,28,50,C,0.133,P4,ACTIVE,0,143,69,1,62,1,29.43,44.86
A-S08,28,51,C,0.441,P3,ACTIVE,0,666,136,1,306,1,49.81,3.25
A-S08,28,52,A,0.817,P1,TERMINATED,1,212,78,1,50,0,25.32,11.45
A-S08,28,53,B,0.632,P2,ACTIVE,0,149,74,1,374,1,42.11,43.04
A-S08,28,54,A,0.297,P3,TERMINATED,1,265,26,1,322,0,35.45,7.02
A-S08,28,55,A,0.764,P1,ACTIVE,0,343,44,1,547,1,28.5,33.99
A-S08,28,56,B,0.491,P3,ACTIVE,0,276,6,1,551,1,34.54,22.36
A-S08,28,57,B,0.886,P1,TERMINATED,1,424,116,1,117,1,16.01,44.34
A-S08,28,58,A,0.239,P4,ACTIVE,0,307,65,1,131,1,14.86,11.56
A-S08,28,59,A,0.284,P3,ACTIVE,0,230,48,1,230,1,47.36,0.74
A-S08,28,60,A,0.615,P2,ACTIVE,0,296,49,1,155,1,19.08,7.01
A-S08,28,61,A,0.331,P3,ACTIVE,0,266,94,1,477,1,48.68,36.16
A-S08,28,62,A,0.168,P4,ACTIVE,0,44,40,1,155,1,32.02,43.61
A-S08,28,63,A,0.429,P3,TERMINATED,1,296,53,1,280,1,33.52,4.53
A-S08,28,64,C,0.682,P2,ACTIVE,0,88,12,1,32,1,1.13,7.94
A-S08,28,65,A,0.939,P1,ACTIVE,0,956,19,1,138,1,33.63,38.08
A-S08,28,66,A,0.908,P1,ACTIVE,0,987,80,1,49,1,2.73,26.65
A-S08,28,67,B,0.383,P3,ACTIVE,0,389,145,1,70,1,19.62,40.33
A-S08,28,68,A,0.278,P3,TERMINATED,1,484,24,1,275,0,7.05,14.12
A-S08,28,69,A,0.792,P1,ACTIVE,0,166,55,1,326,1,43.03,6.66
A-S08,28,70,C,0.103,P4,ACTIVE,0,55,27,1,18,1,45.57,3.63
A-S08,28,71,B,0.631,P2,ACTIVE,0,233,15,1,225,1,26.86,12.8
A-S08,28,72,A,0.251,P3,ACTIVE,0,228,23,1,296,1,24.65,32.14
A-S08,28,73,C,0.261,P3,ACTIVE,0,36,30,1,139,1,20.11,6.18
A-S08,28,74,A,0.893,P1,TERMINATED,1,29,54,1,68,1,10.54,31.67
A-S08,28,75,B,0.825,P1,TERMINATED,1,278,202,1,8,0,8.92,14.04
A-S08,28,76,B,0.36,P3,ACTIVE,0,1056,112,1,297,1,35.9,33.37
A-S08,28,77,B,0.593,P2,ACTIVE,0,589,21,0,10,1,14.49,14.73
A-S08,28,78,B,0.124,P4,ACTIVE,0,382,24,0,157,1,33.12,11.11
A-S08,28,79,B,0.406,P3,ACTIVE,0,26,23,1,70,1,0.8,20.61
A-S08,28,80,B,0.101,P4,ACTIVE,0,42,23,1,138,1,8.11,22.99
A-S08,29,1,A,0.272,P3,ACTIVE,0,310,63,1,253,1,33.27,7.79
A-S08,29,2,B,0.246,P4,ACTIVE,0,82,105,1,286,1,16.52,42.23
A-S08,29,3,A,0.677,P2,ACTIVE,0,437,190,1,72,0,46.8,49.05
A-S08,29,4,C,0.648,P2,ACTIVE,0,20,115,1,35,1,31.32,15.54
A-S08,29,5,A,0.221,P4,ACTIVE,0,373,159,1,613,0,21.61,46.61
A-S08,29,6,B,0.287,P3,ACTIVE,0,55,46,1,358,1,22.65,7.57
A-S08,29,7,A,0.156,P4,ACTIVE,0,48,15,0,154,0,37.3,34.97
A-S08,29,8,B,0.741,P2,TERMINATED,1,35,61,1,226,0,14.45,17.37
A-S08,29,9,B,0.768,P1,TERMINATED,1,352,77,1,49,1,5.08,27.33
A-S08,29,10,A,0.627,P2,TERMINATED,1,380,85,1,36,0,43.38,32.87
A-S08,29,11,A,0.771,P1,ACTIVE,0,27,66,1,80,1,41.43,6
A-S08,29,12,C,0.871,P1,ACTIVE,0,388,47,1,36,1,28.99,14.68
A-S08,29,13,B,0.11,P4,ACTIVE,0,647,130,0,152,1,18.75,34.18
A-S08,29,14,C,0.259,P3,ACTIVE,0,146,7,1,415,1,1.26,39.21
A-S08,29,15,A,0.521,P2,ACTIVE,0,4,47,1,285,1,34.6,17.41
A-S08,29,16,B,0.494,P3,TERMINATED,1,496,109,1,31,1,0.79,0.42
A-S08,29,17,B,0.706,P2,TERMINATED,1,357,74,1,53,0,31.57,22.97
A-S08,29,18,C,0.592,P2,ACTIVE,0,121,6,1,99,0,23.98,47.25
A-S08,29,19,A,0.447,P3,ACTIVE,0,89,31,1,189,0,33.14,45.33
A-S08,29,20,B,0.111,P4,ACTIVE,0,73,111,1,71,1,10.53,28.95
A-S08,29,21,B,0.568,P2,ACTIVE,0,1513,13,1,152,1,11.89,14.4
A-S08,29,22,B,0.921,P1,TERMINATED,1,387,56,1,78,0,6.39,13.22
A-S08,29,23,C,0.317,P3,ACTIVE,0,95,35,1,952,1,34.69,43.12
A-S08,29,24,A,0.527,P2,TERMINATED,1,90,70,1,150,0,23.75,6.3
A-S08,29,25,C,0.21,P4,ACTIVE,0,184,45,1,176,1,2.75,0.51
A-S08,29,26,A,0.1,P4,ACTIVE,0,39,196,1,20,1,29.96,39.84
A-S08,29,27,A,0.775,P1,TERMINATED,1,89,57,1,208,0,18.32,27.64
A-S08,29,28,A,0.583,P2,ACTIVE,0,137,101,1,97,1,15.81,26.34
A-S08,29,29,A,0.536,P2,ACTIVE,0,38,72,1,108,1,37.31,37.17
A-S08,29,30,B,0.893,P1,TERMINATED,1,392,41,1,161,1,15.16,5.64
A-S08,29,31,B,0.865,P1,TERMINATED,1,292,38,1,148,0,39.27,15.56
A-S08,29,32,C,0.95,P1,ACTIVE,0,300,13,1,166,1,44.71,44.79
A-S08,29,33,A,0.288,P3,ACTIVE,0,739,51,1,89,1,20,36.97
A-S08,29,34,B,0.465,P3,ACTIVE,0,8,51,1,115,1,37.32,5.67
A-S08,29,35,C,0.114,P4,ACTIVE,0,992,32,1,78,1,12.5,45.55
A-S08,29,36,B,0.212,P4,ACTIVE,0,156,8,1,411,1,48.36,19.02
A-S08,29,37,A,0.489,P3,ACTIVE,0,338,18,1,106,1,29.29,45.02
A-S08,29,38,B,0.201,P4,ACTIVE,0,218,61,1,240,1,20.26,19.15
A-S08,29,39,A,0.507,P2,ACTIVE,0,371,11,1,110,1,18.33,2.2
A-S08,29,40,B,0.467,P3,ACTIVE,0,401,2,1,286,0,46.7,16.12
A-S08,29,41,B,0.92,P1,TERMINATED,1,17,29,1,158,1,34.96,6.5
A-S08,29,42,B,0.768,P1,ACTIVE,0,10,75,1,161,0,1.95,15.15
A-S08,29,43,B,0.716,P2,ACTIVE,0,458,20,1,210,1,43.62,0.83
A-S08,29,44,A,0.71,P2,ACTIVE,0,196,5,1,98,1,12.29,29.04
A-S08,29,45,B,0.651,P2,TERMINATED,1,23,90,1,68,0,0.73,21.71
A-S08,29,46,B,0.115,P4,ACTIVE,0,36,39,1,317,1,10.18,40.06
A-S08,29,47,C,0.888,P1,TERMINATED,1,18,7,1,150,0,10.35,42.74
A-S08,29,48,B,0.149,P4,ACTIVE,0,527,140,0,392,1,12.27,11.88
A-S08,29,49,A,0.551,P2,ACTIVE,0,284,9,1,258,1,24.05,44.3
A-S08,29,50,C,0.402,P3,ACTIVE,0,122,17,1,53,1,46.1,41.17
A-S08,29,51,C,0.156,P4,ACTIVE,0,531,92,1,95,1,35.87,39.55
A-S08,29,52,B,0.54,P2,ACTIVE,0,381,13,1,183,1,23.4,14.88
A-S08,29,53,A,0.201,P4,ACTIVE,0,71,94,1,377,1,26.88,39.16
A-S08,29,54,B,0.574,P2,ACTIVE,0,89,23,1,18,1,17.25,36.85
A-S08,29,55,B,0.369,P3,ACTIVE,0,135,72,1,24,1,21.37,38.47
A-S08,29,56,C,0.647,P2,ACTIVE,0,132,48,1,538,1,23.46,38.54
A-S08,29,57,B,0.344,P3,ACTIVE,0,1,57,1,127,1,34.19,34.44
A-S08,29,58,A,0.496,P3,ACTIVE,0,229,26,0,280,0,33.86,22.25
A-S08,29,59,C,0.299,P3,ACTIVE,0,148,65,1,380,1,48.9,36.19
A-S08,29,60,C,0.629,P2,ACTIVE,0,131,72,1,36,1,35.52,37.68
A-S08,29,61,A,0.452,P3,ACTIVE,0,212,75,1,247,1,3.47,24.56
A-S08,29,62,A,0.304,P3,ACTIVE,0,150,88,1,152,1,16.07,30.36
A-S08,29,63,B,0.767,P1,ACTIVE,0,203,84,1,72,1,30.08,38.44
A-S08,29,64,A,0.474,P3,TERMINATED,1,212,119,1,381,0,10.76,31.23
A-S08,29,65,A,0.523,P2,ACTIVE,0,27,55,1,24,1,41.76,23.89
A-S08,29,66,A,0.683,P2,ACTIVE,0,98,91,1,35,1,31.5,25.9
A-S08,29,67,C,0.705,P2,ACTIVE,0,171,16,1,153,0,45.5,11.28
A-S08,29,68,A,0.658,P2,ACTIVE,0,33,2,1,50,1,3.04,6.37
A-S08,29,69,A,0.202,P4,ACTIVE,0,241,23,1,153,1,2.68,7.52
A-S08,29,70,A,0.761,P1,TERMINATED,1,542,73,1,185,1,35.31,17.93
A-S08,29,71,B,0.23,P4,ACTIVE,0,138,10,1,183,1,10.14,42.79
A-S08,29,72,A,0.827,P1,ACTIVE,0,115,45,1,563,1,20.9,27.25
A-S08,29,73,C,0.547,P2,TERMINATED,1,198,10,1,278,0,33.4,0.84
A-S08,29,74,A,0.805,P1,ACTIVE,0,35,57,1,95,1,13.75,37.71
A-S08,29,75,A,0.67,P2,ACTIVE,0,181,6,1,128,1,1.25,5
A-S08,29,76,C,0.133,P4,TERMINATED,1,181,9,1,268,0,0.01,31.46
A-S08,29,77,A,0.369,P3,ACTIVE,0,514,175,1,334,1,5.82,3.31
A-S08,29,78,B,0.356,P3,ACTIVE,0,884,13,1,79,1,49.98,14.4
A-S08,29,79,A,0.352,P3,ACTIVE,0,683,49,1,92,1,4.3,25.26
A-S08,29,80,B,0.141,P4,ACTIVE,0,72,51,1,131,1,31.57,14.56
A-S08,30,1,B,0.303,P3,ACTIVE,0,24,51,1,186,0,21.66,41.6
A-S08,30,2,C,0.515,P2,ACTIVE,0,99,77,1,284,1,7.06,13.64
