scenario,replication,entity_id,group,severity,severity_category,status,event,event_time,time_to_first_service,received_service,time_to_stage2,reached_stage2,x,y
A-S07,24,7,A,0.887,P1,ACTIVE,0,362,73,0,61,0,0.66,9.72
A-S07,24,8,B,0.478,P3,ACTIVE,0,1075,164,1,92,1,0.94,32.33
A-S07,24,9,A,0.17,P4,ACTIVE,0,763,33,1,166,1,42.03,10.68
A-S07,24,10,A,0.628,P2,ACTIVE,0,165,67,1,200,0,30.33,40.27
A-S07,24,11,A,0.654,P2,ACTIVE,0,1236,98,0,219,1,21.14,41.95
A-S07,24,12,A,0.544,P2,ACTIVE,0,248,196,1,63,1,15.26,3.76
A-S07,24,13,B,0.751,P1,ACTIVE,0,77,82,1,10,1,10.2,27.93
A-S07,24,14,B,0.606,P2,TERMINATED,1,34,49,1,469,0,39.33,23.25
A-S07,24,15,C,0.775,P1,ACTIVE,0,28,108,0,37,1,6.28,5.24
A-S07,24,16,A,0.726,P2,ACTIVE,0,623,63,1,363,1,3.51,13.68
A-S07,24,17,B,0.487,P3,ACTIVE,0,432,146,0,105,1,13.24,17.14
A-S07,24,18,C,0.858,P1,ACTIVE,0,359,81,1,211,1,4.89,19.85
A-S07,24,19,A,0.433,P3,TERMINATED,1,352,27,0,250,1,34.98,11.25
A-S07,24,20,A,0.297,P3,TERMINATED,1,511,30,0,280,0,24.04,39.54
A-S07,24,21,B,0.826,P1,ACTIVE,0,255,46,1,207,1,19.61,36.86
A-S07,24,22,C,0.81,P1,TERMINATED,1,120,94,0,81,0,44.41,14.61
A-S07,24,23,A,0.186,P4,ACTIVE,0,565,123,0,281,1,1.79,47.16
A-S07,24,24,C,0.646,P2,ACTIVE,0,185,25,0,329,0,34,38.17
A-S07,24,25,B,0.703,P2,TERMINATED,1,574,123,0,126,0,32.14,30.69
A-S07,24,26,C,0.847,P1,TERMINATED,1,509,126,1,223,1,16.59,4.39
A-S07,24,27,B,0.586,P2,ACTIVE,0,256,37,1,153,1,38.94,17.09
A-S07,24,28,A,0.572,P2,ACTIVE,0,208,50,0,50,1,11.34,32.04
A-S07,24,29,A,0.21,P4,ACTIVE,0,557,57,0,35,0,44.8,47.65
A-S07,24,30,C,0.573,P2,ACTIVE,0,511,68,1,39,1,23.82,2.34
A-S07,24,31,C,0.538,P2,ACTIVE,0,111,38,0,220,0,8.66,12.39
A-S07,24,32,A,0.34,P3,ACTIVE,0,217,42,0,292,1,13.29,3.56
A-S07,24,33,A,0.174,P4,ACTIVE,0,38,66,1,37,1,5.14,6.72
A-S07,24,34,B,0.333,P3,TERMINATED,1,148,73,1,153,0,47.64,25.13
A-S07,24,35,A,0.719,P2,TERMINATED,1,505,14,1,419,0,19.38,36.65
A-S07,24,36,B,0.176,P4,ACTIVE,0,1019,34,1,45,1,37.58,48.56
A-S07,24,37,B,0.896,P1,TERMINATED,1,129,30,1,17,0,43.61,8.47
A-S07,24,38,B,0.806,P1,ACTIVE,0,801,234,1,107,0,16.19,0.46
A-S07,24,39,A,0.504,P2,ACTIVE,0,95,78,0,87,1,28.32,48.74
A-S07,24,40,A,0.944,P1,ACTIVE,0,473,137,1,68,1,43.96,30.17
A-S07,24,41,A,0.261,P3,ACTIVE,0,71,125,0,12,1,33.7,45.45
A-S07,24,42,B,0.886,P1,TERMINATED,1,137,28,1,59,0,33.95,15.7
A-S07,24,43,B,0.229,P4,ACTIVE,0,170,13,0,126,0,38.1,12.08
A-S07,24,44,A,0.575,P2,ACTIVE,0,190,26,1,155,1,20.22,21.49
A-S07,24,45,A,0.665,P2,TERMINATED,1,219,43,1,40,1,7,42.97
A-S07,24,46,A,0.533,P2,ACTIVE,0,126,187,1,54,1,15.41,21.42
A-S07,24,47,B,0.696,P2,ACTIVE,0,63,181,0,161,1,21.56,6.2
A-S07,24,48,C,0.426,P3,ACTIVE,0,59,279,0,122,0,43.67,17.47
A-S07,24,49,C,0.253,P3,ACTIVE,0,61,112,1,106,0,20.17,30.63
A-S07,24,50,A,0.53,P2,ACTIVE,0,2,48,0,190,1,21.31,40.63
A-S07,24,51,A,0.924,P1,TERMINATED,1,17,29,0,5,0,8.61,23.59
A-S07,24,52,C,0.53,P2,ACTIVE,0,475,229,0,170,0,27.51,18.05
A-S07,24,53,A,0.204,P4,ACTIVE,0,235,136,1,223,1,43.74,29.63
A-S07,24,54,A,0.652,P2,ACTIVE,0,540,37,1,61,1,37.7,41.85
A-S07,24,55,B,0.323,P3,ACTIVE,0,317,110,1,313,1,45.33,32.62
A-S07,24,56,B,0.138,P4,ACTIVE,0,9,85,1,246,0,19.76,23.76
A-S07,24,57,B,0.933,P1,ACTIVE,0,233,165,1,20,1,22.95,22.17
A-S07,24,58,C,0.142,P4,ACTIVE,0,762,14,1,134,1,18.32,43.77
A-S07,24,59,A,0.452,P3,ACTIVE,0,124,162,1,188,1,13.97,24.3
A-S07,24,60,B,0.489,P3,ACTIVE,0,124,52,0,75,1,22.02,20.85
A-S07,24,61,A,0.534,P2,TERMINATED,1,471,93,1,92,1,29.64,15.04
A-S07,24,62,A,0.71,P2,ACTIVE,0,413,67,0,234,1,35.32,34.6
A-S07,24,63,B,0.578,P2,ACTIVE,0,338,39,1,87,1,23.76,13.87
A-S07,24,64,C,0.703,P2,TERMINATED,1,541,95,1,82,1,23.21,21.27
A-S07,24,65,C,0.861,P1,TERMINATED,1,437,100,0,146,0,2.81,22.83
A-S07,24,66,A,0.216,P4,ACTIVE,0,662,84,0,106,1,40.68,10.66
A-S07,24,67,A,0.14,P4,ACTIVE,0,1073,80,0,76,1,25.93,0.84
A-S07,24,68,A,0.855,P1,ACTIVE,0,174,87,0,45,1,30.51,28.91
A-S07,24,69,A,0.875,P1,TERMINATED,1,1221,228,1,386,1,10.09,3.06
A-S07,24,70,C,0.108,P4,TERMINATED,1,161,333,1,48,0,24.88,43.13
A-S07,24,71,A,0.208,P4,ACTIVE,0,166,65,1,39,1,2.38,16.35
A-S07,24,72,B,0.353,P3,TERMINATED,1,64,34,0,306,0,40.21,25.5
A-S07,24,73,A,0.386,P3,ACTIVE,0,738,77,0,79,0,9.9,10.69
A-S07,24,74,A,0.168,P4,TERMINATED,1,400,53,1,267,0,32.94,13.38
A-S07,24,75,B,0.442,P3,ACTIVE,0,463,27,1,72,1,49.96,9.11
A-S07,24,76,C,0.322,P3,ACTIVE,0,14,52,1,88,1,11.52,38.56
A-S07,24,77,B,0.433,P3,TERMINATED,1,68,32,1,201,1,30.27,5.06
A-S07,24,78,A,0.242,P4,TERMINATED,1,474,10,0,383,1,35.52,18.71
A-S07,24,79,B,0.171,P4,ACTIVE,0,493,48,1,16,1,28.02,21.28
A-S07,24,80,A,0.804,P1,ACTIVE,0,356,56,1,18,1,16.52,36.21
A-S07,25,1,A,0.654,P2,ACTIVE,0,367,47,1,49,1,39.23,9.63
A-S07,25,2,B,0.768,P1,ACTIVE,0,200,74,0,133,1,46.1,0.72
A-S07,25,3,A,0.198,P4,ACTIVE,0,884,189,0,379,1,17.33,21.1
A-S07,25,4,B,0.691,P2,ACTIVE,0,419,67,1,15,1,45.03,6.09
A-S07,25,5,C,0.831,P1,ACTIVE,0,5,30,0,199,1,12.83,12.33
A-S07,25,6,C,0.431,P3,TERMINATED,1,21,84,1,309,0,27.79,32.98
A-S07,25,7,C,0.278,P3,TERMINATED,1,581,30,1,80,1,19.25,17.75
A-S07,25,8,A,0.644,P2,TERMINATED,1,5,92,1,162,0,44.34,17.93
A-S07,25,9,A,0.668,P2,ACTIVE,0,796,25,1,180,1,4.38,34.28
A-S07,25,10,B,0.793,P1,ACTIVE,0,41,90,1,127,1,11.86,3.2
A-S07,25,11,B,0.4,P3,ACTIVE,0,4,32,0,496,0,24.93,11.52
A-S07,25,12,A,0.217,P4,ACTIVE,0,67,313,0,540,1,2.99,39.73
A-S07,25,13,C,0.152,P4,ACTIVE,0,508,62,1,251,1,28.46,10.45
A-S07,25,14,C,0.15,P4,TERMINATED,1,119,101,1,167,1,35.17,10.13
A-S07,25,15,A,0.647,P2,TERMINATED,1,115,48,1,97,0,30.96,29.05
A-S07,25,16,A,0.711,P2,ACTIVE,0,554,50,1,92,0,49.05,25.25
A-S07,25,17,A,0.928,P1,ACTIVE,0,439,133,0,242,1,40.14,41.05
A-S07,25,18,B,0.382,P3,ACTIVE,0,824,8,0,198,1,40.86,34.76
A-S07,25,19,B,0.289,P3,ACTIVE,0,673,76,1,74,1,35.22,16.72
A-S07,25,20,A,0.476,P3,TERMINATED,1,103,127,1,230,0,34.88,38.26
A-S07,25,21,A,0.585,P2,ACTIVE,0,299,107,0,107,1,31.34,23.75
A-S07,25,22,C,0.48,P3,TERMINATED,1,404,28,1,322,1,2.36,19.72
A-S07,25,23,A,0.901,P1,TERMINATED,1,90,98,1,575,0,21.41,26.79
A-S07,25,24,C,0.511,P2,ACTIVE,0,30,50,0,356,1,37.19,45.69
A-S07,25,25,B,0.22,P4,ACTIVE,0,171,196,1,102,1,0.68,24.61
A-S07,25,26,B,0.422,P3,ACTIVE,0,647,31,0,173,1,47.56,20.2
A-S07,25,27,A,0.106,P4,ACTIVE,0,1343,19,1,86,1,2.69,1.35
A-S07,25,28,B,0.112,P4,ACTIVE,0,358,109,0,233,1,21.75,14.73
A-S07,25,29,A,0.529,P2,ACTIVE,0,1050,24,0,229,0,38.34,49.04
A-S07,25,30,B,0.668,P2,TERMINATED,1,322,16,1,269,1,21.14,16.74
A-S07,25,31,B,0.223,P4,ACTIVE,0,490,47,0,96,1,39.1,44.5
A-S07,25,32,C,0.605,P2,TERMINATED,1,434,99,0,31,1,31.19,3.75
A-S07,25,33,B,0.236,P4,ACTIVE,0,311,17,0,68,1,31.71,19.87
A-S07,25,34,A,0.74,P2,TERMINATED,1,410,14,0,177,0,30.84,31.07
A-S07,25,35,A,0.347,P3,ACTIVE,0,174,162,1,91,1,17.32,19.69
A-S07,25,36,A,0.642,P2,ACTIVE,0,528,24,0,26,0,8.12,7.7
A-S07,25,37,C,0.64,P2,TERMINATED,1,31,120,0,299,1,36.45,33.56
A-S07,25,38,A,0.606,P2,ACTIVE,0,32,134,1,52,0,5.97,43.12
A-S07,25,39,B,0.607,P2,ACTIVE,0,58,143,0,48,1,29.99,0.41
A-S07,25,40,B,0.709,P2,TERMINATED,1,175,88,1,78,0,46.08,23.04
A-S07,25,41,B,0.196,P4,ACTIVE,0,69,59,0,519,1,5.88,21.3
A-S07,25,42,C,0.317,P3,ACTIVE,0,70,103,1,128,1,18.83,4.03
A-S07,25,43,B,0.134,P4,ACTIVE,0,75,112,0,91,1,35.49,33.13
A-S07,25,44,C,0.453,P3,ACTIVE,0,184,233,1,225,1,42.68,18.25
A-S07,25,45,B,0.264,P3,ACTIVE,0,247,3,0,135,0,18.79,36.66
A-S07,25,46,A,0.568,P2,ACTIVE,0,862,120,1,387,1,12.85,45.95
A-S07,25,47,C,0.472,P3,ACTIVE,0,131,76,1,122,0,47.7,33.08
A-S07,25,48,B,0.755,P1,TERMINATED,1,11,183,1,187,1,17.01,22.52
A-S07,25,49,A,0.649,P2,ACTIVE,0,378,214,1,192,1,34.72,40.46
A-S07,25,50,B,0.344,P3,ACTIVE,0,281,49,0,78,1,30.28,12.13
A-S07,25,51,A,0.522,P2,TERMINATED,1,532,5,1,145,0,21.78,16.58
A-S07,25,52,C,0.766,P1,ACTIVE,0,336,120,0,144,1,35.33,28.09
A-S07,25,53,A,0.229,P4,ACTIVE,0,402,276,1,396,0,47.99,14.46
A-S07,25,54,A,0.814,P1,TERMINATED,1,20,127,1,344,0,47.83,15.44
A-S07,25,55,C,0.88,P1,ACTIVE,0,79,70,1,47,1,47.3,19.11
A-S07,25,56,B,0.63,P2,TERMINATED,1,212,28,0,114,1,3.27,47.47
A-S07,25,57,B,0.553,P2,ACTIVE,0,287,179,0,52,0,12.99,38.28
A-S07,25,58,A,0.701,P2,TERMINATED,1,58,137,1,38,0,28.52,45.58
A-S07,25,59,A,0.396,P3,ACTIVE,0,464,8,1,37,1,4.35,46.18
A-S07,25,60,B,0.902,P1,TERMINATED,1,21,381,0,375,0,11.83,31.52
A-S07,25,61,A,0.871,P1,TERMINATED,1,199,147,1,55,1,3.46,32.47
A-S07,25,62,C,0.183,P4,ACTIVE,0,35,48,1,411,1,5.57,26.54
A-S07,25,63,B,0.569,P2,ACTIVE,0,699,68,0,651,0,36.79,0.24
A-S07,25,64,A,0.413,P3,ACTIVE,0,391,58,1,155,1,22.72,47.64
A-S07,25,65,A,0.219,P4,ACTIVE,0,39,50,0,222,1,42.8,33.36
A-S07,25,66,B,0.167,P4,TERMINATED,1,1119,68,0,59,1,44.88,3.67
A-S07,25,67,B,0.453,P3,ACTIVE,0,0,78,1,57,1,43.92,39.4
A-S07,25,68,A,0.651,P2,ACTIVE,0,853,498,0,136,1,30.53,6.23
A-S07,25,69,B,0.425,P3,ACTIVE,0,486,25,1,195,1,30.09,26.61
A-S07,25,70,A,0.879,P1,ACTIVE,0,131,142,1,410,1,6.82,7.12
A-S07,25,71,C,0.776,P1,ACTIVE,0,292,191,0,141,1,48.14,48.07
A-S07,25,72,B,0.191,P4,ACTIVE,0,32,55,1,310,1,41.05,36.19
A-S07,25,73,B,0.654,P2,ACTIVE,0,413,10,0,35,1,28.31,3.14
A-S07,25,74,B,0.334,P3,TERMINATED,1,376,186,1,470,1,9.49,0.34
A-S07,25,75,B,0.95,P1,TERMINATED,1,27,52,1,92,1,33.47,7.97
A-S07,25,76,C,0.608,P2,TERMINATED,1,424,183,1,121,0,31.54,45.17
A-S07,25,77,C,0.51,P2,TERMINATED,1,192,30,0,110,0,13.66,27.49
A-S07,25,78,B,0.818,P1,TERMINATED,1,121,77,0,32,1,13.03,12.64
A-S07,25,79,B,0.147,P4,ACTIVE,0,1157,59,1,79,0,49.14,41.01
A-S07,25,80,C,0.914,P1,TERMINATED,1,78,13,0,46,0,32.05,37.78
A-S07,26,1,C,0.743,P2,TERMINATED,1,143,21,1,256,1,2.82,47.37
A-S07,26,2,A,0.726,P2,ACTIVE,0,162,126,1,178,1,0.12,15.62
A-S07,26,3,A,0.762,P1,ACTIVE,0,130,109,1,126,1,28.86,20.21
A-S07,26,4,C,0.421,P3,ACTIVE,0,270,39,0,117,1,3.16,34.11
A-S07,26,5,C,0.877,P1,ACTIVE,0,775,54,1,234,0,4.67,2.51
A-S07,26,6,C,0.725,P2,ACTIVE,0,930,83,0,287,1,36.99,19.48
A-S07,26,7,A,0.58,P2,TERMINATED,1,7,44,1,28,0,40.67,11.36
A-S07,26,8,B,0.542,P2,ACTIVE,0,277,70,1,484,1,26.31,4.13
A-S07,26,9,A,0.426,P3,TERMINATED,1,32,39,0,145,1,42.71,29.54
A-S07,26,10,A,0.832,P1,ACTIVE,0,45,44,1,137,1,39.04,30.5
A-S07,26,11,A,0.26,P3,TERMINATED,1,171,247,1,113,0,46.73,22.15
A-S07,26,12,C,0.721,P2,TERMINATED,1,35,9,1,48,1,32.22,45.59
A-S07,26,13,C,0.427,P3,ACTIVE,0,44,91,1,172,1,29.24,21.38
A-S07,26,14,C,0.805,P1,TERMINATED,1,244,28,0,177,0,16.59,33.54
A-S07,26,15,A,0.738,P2,TERMINATED,1,211,122,1,11,1,2.34,16.53
A-S07,26,16,C,0.358,P3,ACTIVE,0,434,100,1,333,0,24.63,14.78
A-S07,26,17,C,0.654,P2,ACTIVE,0,613,29,1,301,1,37.77,0.44
A-S07,26,18,B,0.868,P1,TERMINATED,1,113,103,1,262,1,41.41,6.24
A-S07,26,19,B,0.124,P4,ACTIVE,0,870,43,1,178,1,19.17,41.09
A-S07,26,20,C,0.586,P2,ACTIVE,0,1220,45,1,214,0,5.06,29.26
A-S07,26,21,A,0.347,P3,ACTIVE,0,473,131,1,31,1,15.34,32.56
A-S07,26,22,B,0.159,P4,ACTIVE,0,432,65,0,195,1,33.44,9.07
A-S07,26,23,A,0.894,P1,ACTIVE,0,102,17,1,28,1,16.73,23.56
A-S07,26,24,A,0.922,P1,ACTIVE,0,50,7,0,136,1,19.15,34.96
A-S07,26,25,A,0.588,P2,TERMINATED,1,2,137,1,235,0,26.84,11.57
A-S07,26,26,C,0.562,P2,ACTIVE,0,88,212,1,267,1,10.26,14.53
A-S07,26,27,B,0.516,P2,TERMINATED,1,157,26,0,54,0,32.55,37.79
A-S07,26,28,A,0.913,P1,ACTIVE,0,579,84,1,176,1,37.04,37.2
A-S07,26,29,A,0.355,P3,TERMINATED,1,590,236,0,181,0,16.98,49
A-S07,26,30,C,0.304,P3,ACTIVE,0,579,29,0,118,1,30.06,44.6
A-S07,26,31,A,0.167,P4,ACTIVE,0,432,36,1,131,1,18.31,47.08
A-S07,26,32,A,0.327,P3,TERMINATED,1,121,120,0,126,1,22.68,46.81
A-S07,26,33,A,0.286,P3,ACTIVE,0,130,78,1,67,1,13.9,9.69
A-S07,26,34,B,0.825,P1,ACTIVE,0,73,18,0,55,1,38.08,4.69
A-S07,26,35,B,0.249,P4,ACTIVE,0,57,319,1,188,1,30.62,37.99
A-S07,26,36,C,0.432,P3,TERMINATED,1,208,88,0,128,1,38.09,19.65
A-S07,26,37,B,0.297,P3,ACTIVE,0,23,7,1,232,0,1.86,43
A-S07,26,38,A,0.339,P3,ACTIVE,0,448,207,1,97,0,37.58,41.2
A-S07,26,39,A,0.823,P1,ACTIVE,0,292,159,1,101,1,22.69,19.53
A-S07,26,40,A,0.197,P4,TERMINATED,1,35,140,1,313,0,15.79,9.78
A-S07,26,41,A,0.207,P4,TERMINATED,1,388,11,0,160,0,15.36,17.79
A-S07,26,42,C,0.921,P1,TERMINATED,1,343,72,1,85,1,25.72,18.43
A-S07,26,43,B,0.144,P4,ACTIVE,0,509,37,1,150,1,39.87,27.5
A-S07,26,44,A,0.358,P3,ACTIVE,0,2,22,1,180,1,6.45,19.94
A-S07,26,45,C,0.759,P1,TERMINATED,1,160,22,0,152,0,34.21,27.53
A-S07,26,46,B,0.524,P2,ACTIVE,0,702,80,1,91,1,45.94,21.62
A-S07,26,47,C,0.194,P4,ACTIVE,0,885,83,1,382,1,16.26,15.75
A-S07,26,48,B,0.173,P4,TERMINATED,1,112,61,0,111,1,41.03,42.38
A-S07,26,49,A,0.689,P2,ACTIVE,0,271,82,1,149,1,40.5,15.59
A-S07,26,50,A,0.633,P2,ACTIVE,0,72,14,1,143,1,24.66,29.01
A-S07,26,51,A,0.41,P3,ACTIVE,0,289,113,1,80,1,48.19,48.12
A-S07,26,52,A,0.764,P1,ACTIVE,0,1154,124,0,19,1,1.77,47.41
A-S07,26,53,A,0.288,P3,ACTIVE,0,89,27,1,93,1,29.42,45.05
A-S07,26,54,B,0.782,P1,ACTIVE,0,107,146,0,83,0,18.21,42.23
A-S07,26,55,A,0.834,P1,ACTIVE,0,582,14,1,36,0,49.81,33.58
A-S07,26,56,A,0.276,P3,ACTIVE,0,248,98,0,327,1,15.64,46.35
A-S07,26,57,C,0.744,P2,ACTIVE,0,588,91,0,79,1,13.38,20.18
A-S07,26,58,A,0.922,P1,TERMINATED,1,44,35,0,396,1,0.12,35.41
A-S07,26,59,A,0.131,P4,ACTIVE,0,133,18,0,90,1,2.29,34.28
A-S07,26,60,A,0.585,P2,TERMINATED,1,708,33,1,168,0,17.58,38.11
A-S07,26,61,B,0.687,P2,ACTIVE,0,520,124,1,109,1,32.53,4.23
A-S07,26,62,A,0.874,P1,TERMINATED,1,75,82,1,281,1,44.6,40.48
A-S07,26,63,B,0.225,P4,TERMINATED,1,360,34,1,184,0,1.84,20.68
A-S07,26,64,A,0.505,P2,ACTIVE,0,470,123,0,331,1,1.48,4.75
A-S07,26,65,B,0.873,P1,ACTIVE,0,376,139,1,134,1,13.94,38.48
A-S07,26,66,B,0.942,P1,ACTIVE,0,382,79,1,141,1,44.61,24.29
A-S07,26,67,A,0.369,P3,ACTIVE,0,211,5,0,108,1,45.62,11.72
A-S07,26,68,B,0.638,P2,TERMINATED,1,444,272,1,90,1,31.86,49.99
A-S07,26,69,B,0.407,P3,ACTIVE,0,147,45,1,123,1,47.5,30.48
A-S07,26,70,C,0.451,P3,ACTIVE,0,1434,145,0,633,1,22.89,25.76
A-S07,26,71,B,0.293,P3,ACTIVE,0,88,106,0,60,1,43.32,14.93
A-S07,26,72,B,0.412,P3,TERMINATED,1,430,126,1,156,1,48,18.53
A-S07,26,73,C,0.526,P2,TERMINATED,1,15,52,1,58,0,19.84,22.98
A-S07,26,74,A,0.256,P3,ACTIVE,0,297,67,0,26,1,16.94,26.38
A-S07,26,75,B,0.701,P2,TERMINATED,1,275,268,1,35,0,19.51,4.45
A-S07,26,76,B,0.674,P2,TERMINATED,1,705,5,1,63,1,24.18,43.8
A-S07,26,77,B,0.842,P1,ACTIVE,0,600,134,1,595,1,9,21.54
A-S07,26,78,A,0.67,P2,ACTIVE,0,70,40,1,82,1,30.01,27.57
A-S07,26,79,A,0.549,P2,ACTIVE,0,386,7,1,183,1,7.14,34.79
A-S07,26,80,B,0.791,P1,TERMINATED,1,24,203,1,321,0,47.39,46.66
A-S07,27,1,A,0.948,P1,TERMINATED,1,22,49,1,22,1,26.7,25.1
A-S07,27,2,B,0.187,P4,ACTIVE,0,176,77,1,16,0,40.69,9.61
A-S07,27,3,B,0.289,P3,ACTIVE,0,271,196,0,8,1,0.31,18.26
A-S07,27,4,A,0.81,P1,ACTIVE,0,109,54,1,284,1,14.02,41.23
A-S07,27,5,B,0.315,P3,ACTIVE,0,84,4,0,917,1,24.06,18.7
A-S07,27,6,C,0.269,P3,TERMINATED,1,7,163,1,89,1,29.37,6.77
A-S07,27,7,A,0.92,P1,ACTIVE,0,277,46,0,223,1,32.79,36.36
A-S07,27,8,B,0.741,P2,TERMINATED,1,116,179,0,400,0,4.83,31.76
A-S07,27,9,C,0.104,P4,ACTIVE,0,70,50,1,248,1,36.65,23.13
A-S07,27,10,B,0.184,P4,ACTIVE,0,620,53,1,117,1,15.26,39.68
A-S07,27,11,B,0.797,P1,TERMINATED,1,241,5,0,332,1,25.77,35.79
A-S07,27,12,B,0.418,P3,ACTIVE,0,139,134,0,369,1,44.05,9.88
A-S07,27,13,A,0.441,P3,ACTIVE,0,455,67,1,165,1,18.19,15.1
A-S07,27,14,C,0.868,P1,ACTIVE,0,47,23,1,130,1,43.46,31.74
A-S07,27,15,A,0.671,P2,ACTIVE,0,276,88,1,198,1,43.07,2.23
A-S07,27,16,C,0.72,P2,ACTIVE,0,11,37,0,208,1,42.1,24.57
A-S07,27,17,B,0.507,P2,TERMINATED,1,168,298,1,580,1,28.94,15.21
A-S07,27,18,A,0.891,P1,TERMINATED,1,400,166,1,76,1,26.98,41.96
A-S07,27,19,B,0.266,P3,ACTIVE,0,146,15,1,317,1,49.88,41.98
A-S07,27,20,C,0.17,P4,ACTIVE,0,91,32,0,36,1,9.82,34.8
A-S07,27,21,A,0.535,P2,TERMINATED,1,553,64,0,382,1,34.55,3.5
A-S07,27,22,A,0.166,P4,ACTIVE,0,263,173,1,462,1,44.64,22.48
A-S07,27,23,C,0.618,P2,ACTIVE,0,211,100,1,102,1,13.83,41.65
A-S07,27,24,B,0.236,P4,TERMINATED,1,160,81,1,322,0,31.75,49.47
A-S07,27,25,B,0.6,P2,ACTIVE,0,105,128,0,153,1,31.42,11.83
A-S07,27,26,B,0.37,P3,ACTIVE,0,109,345,1,176,1,19.48,14.99
A-S07,27,27,A,0.716,P2,ACTIVE,0,158,53,0,28,1,9.75,14.64
A-S07,27,28,B,0.421,P3,ACTIVE,0,164,44,1,164,0,32.92,35.52
A-S07,27,29,A,0.411,P3,ACTIVE,0,342,6,0,58,1,12.29,36.68
A-S07,27,30,A,0.34,P3,ACTIVE,0,338,154,1,245,1,5.07,5.14
A-S07,27,31,A,0.723,P2,ACTIVE,0,488,94,1,148,1,8.13,22
A-S07,27,32,A,0.258,P3,ACTIVE,0,69,34,1,209,1,32.77,12.68
A-S07,27,33,C,0.38,P3,ACTIVE,0,255,53,1,303,0,23.07,5.18
A-S07,27,34,C,0.382,P3,ACTIVE,0,387,24,1,203,1,22.58,42.6
A-S07,27,35,C,0.325,P3,ACTIVE,0,99,36,1,277,1,40.51,34.12
A-S07,27,36,A,0.238,P4,ACTIVE,0,72,34,1,453,1,29.49,17.46
A-S07,27,37,B,0.72,P2,ACTIVE,0,275,129,1,244,1,19.63,10.21
A-S07,27,38,A,0.612,P2,ACTIVE,0,448,66,1,100,1,43.21,35.1
A-S07,27,39,A,0.248,P4,ACTIVE,0,28,39,1,160,0,41.16,15.12
A-S07,27,40,B,0.474,P3,ACTIVE,0,470,34,0,294,1,10.3,17.65
A-S07,27,41,C,0.462,P3,TERMINATED,1,324,204,1,3,1,33.88,0.35
A-S07,27,42,C,0.15,P4,ACTIVE,0,292,113,0,59,1,47.02,27.35
A-S07,27,43,C,0.34,P3,TERMINATED,1,308,118,0,559,1,0.3,48.9
A-S07,27,44,B,0.707,P2,TERMINATED,1,296,307,1,83,0,9.59,20.43
A-S07,27,45,B,0.625,P2,ACTIVE,0,117,23,0,45,1,42.24,47.8
A-S07,27,46,A,0.711,P2,ACTIVE,0,513,81,0,52,1,46.2,32.75
A-S07,27,47,C,0.474,P3,ACTIVE,0,154,114,0,338,1,46.29,47.43
A-S07,27,48,A,0.151,P4,TERMINATED,1,342,41,1,335,1,36.43,19.85
A-S07,27,49,C,0.293,P3,ACTIVE,0,620,60,1,141,1,38.89,39.98
A-S07,27,50,A,0.403,P3,ACTIVE,0,81,22,1,406,1,41.35,13.07
A-S07,27,51,A,0.748,P2,TERMINATED,1,14,58,0,267,0,20.97,40.49
A-S07,27,52,A,0.57,P2,ACTIVE,0,75,118,0,244,1,13.74,33.39
A-S07,27,53,A,0.491,P3,TERMINATED,1,386,60,0,238,0,4.15,24.33
A-S07,27,54,B,0.562,P2,ACTIVE,0,675,55,0,91,1,24.82,11.97
A-S07,27,55,A,0.912,P1,TERMINATED,1,523,33,1,290,1,20.87,48.86
A-S07,27,56,A,0.291,P3,ACTIVE,0,441,101,1,792,1,11.74,32.14
A-S07,27,57,A,0.243,P4,ACTIVE,0,263,132,1,94,1,35.29,24.84
A-S07,27,58,A,0.739,P2,ACTIVE,0,39,30,1,54,0,18.12,41.63
A-S07,27,59,C,0.291,P3,ACTIVE,0,60,15,0,233,1,0.06,20.91
A-S07,27,60,B,0.479,P3,ACTIVE,0,177,68,1,229,0,34.14,7.6
A-S07,27,61,A,0.282,P3,TERMINATED,1,574,201,0,222,1,7.17,21.92
A-S07,27,62,B,0.928,P1,ACTIVE,0,419,36,1,96,1,28.4,35.77
A-S07,27,63,A,0.432,P3,TERMINATED,1,208,161,0,172,0,21.87,14.7
A-S07,27,64,C,0.845,P1,ACTIVE,0,498,35,1,436,1,36.8,11.2
A-S07,27,65,A,0.316,P3,ACTIVE,0,215,205,0,29,1,34.19,6.8
A-S07,27,66,A,0.406,P3,TERMINATED,1,12,61,0,208,0,19.26,41.38
A-S07,27,67,B,0.572,P2,ACTIVE,0,187,19,0,89,0,0.35,15.58
A-S07,27,68,B,0.669,P2,ACTIVE,0,131,119,0,148,1,33.2,8.91
A-S07,27,69,A,0.652,P2,TERMINATED,1,78,36,1,88,1,3.66,1.52
A-S07,27,70,A,0.331,P3,ACTIVE,0,994,56,0,244,1,5.44,40.27
A-S07,27,71,C,0.712,P2,ACTIVE,0,261,203,1,162,1,17.1,39.58
A-S07,27,72,A,0.434,P3,ACTIVE,0,139,102,1,55,1,15.03,26.45
A-S07,27,73,B,0.584,P2,ACTIVE,0,487,3,0,134,1,0.56,21.92
A-S07,27,74,B,0.742,P2,TERMINATED,1,129,32,1,103,0,1.15,44.06
A-S07,27,75,C,0.307,P3,ACTIVE,0,32,93,0,49,1,40.03,22.02
