scenario,replication,entity_id,group,severity,severity_category,status,event,event_time,time_to_first_service,received_service,time_to_stage2,reached_stage2,x,y
A-S00,27,14,B,0.894,P1,ACTIVE,0,22,14,1,776,1,37.4,29.02
A-S00,27,15,C,0.153,P4,ACTIVE,0,939,75,0,237,1,8.2,35.18
A-S00,27,16,C,0.676,P2,TERMINATED,1,490,55,1,262,1,16.4,44.52
A-S00,27,17,B,0.293,P3,TERMINATED,1,15,34,1,90,1,19.56,5.16
A-S00,27,18,B,0.835,P1,ACTIVE,0,680,4,1,198,1,9.1,12.74
A-S00,27,19,B,0.719,P2,ACTIVE,0,137,139,1,134,1,17.65,21.13
A-S00,27,20,C,0.212,P4,ACTIVE,0,63,93,1,387,1,48.19,26.4
A-S00,27,21,C,0.245,P4,ACTIVE,0,330,20,0,95,1,38.4,39.42
A-S00,27,22,C,0.663,P2,TERMINATED,1,318,214,1,203,1,31.24,2.46
A-S00,27,23,B,0.348,P3,ACTIVE,0,69,139,1,339,1,1.62,49.51
A-S00,27,24,B,0.443,P3,ACTIVE,0,72,136,1,125,1,36.82,46.28
A-S00,27,25,B,0.668,P2,ACTIVE,0,680,162,1,35,0,33.71,16.52
A-S00,27,26,B,0.485,P3,TERMINATED,1,276,37,1,104,0,34.19,23.01
A-S00,27,27,C,0.642,P2,TERMINATED,1,56,17,1,151,1,20.38,48.4
A-S00,27,28,B,0.949,P1,TERMINATED,1,223,64,1,215,1,10.57,7.89
A-S00,27,29,A,0.275,P3,ACTIVE,0,176,82,1,14,1,48.98,36.95
A-S00,27,30,A,0.32,P3,TERMINATED,1,252,102,1,108,0,28.39,17.59
A-S00,27,31,A,0.601,P2,TERMINATED,1,670,55,1,261,0,13.48,47.7
A-S00,27,32,A,0.363,P3,TERMINATED,1,273,51,1,304,1,12.03,34.2
A-S00,27,33,B,0.416,P3,TERMINATED,1,651,54,1,176,0,16.12,2.83
A-S00,27,34,A,0.707,P2,ACTIVE,0,205,41,1,174,1,24.04,47.18
A-S00,27,35,A,0.652,P2,ACTIVE,0,159,67,1,37,1,39.16,14.71
A-S00,27,36,A,0.445,P3,TERMINATED,1,125,8,1,812,1,35.4,46.11
A-S00,27,37,C,0.583,P2,ACTIVE,0,266,92,0,129,1,37.58,3.07
A-S00,27,38,C,0.244,P4,ACTIVE,0,145,61,1,471,1,8.22,30.27
A-S00,27,39,A,0.394,P3,ACTIVE,0,27,43,1,91,1,23.87,4.79
A-S00,27,40,A,0.649,P2,ACTIVE,0,210,24,1,68,1,28.81,43.31
A-S00,27,41,B,0.278,P3,ACTIVE,0,21,51,1,118,1,4.31,23.1
A-S00,27,42,A,0.753,P1,ACTIVE,0,11,90,1,88,0,3.88,13.43
A-S00,27,43,A,0.38,P3,ACTIVE,0,518,191,0,361,0,26.84,43.33
A-S00,27,44,B,0.288,P3,ACTIVE,0,439,77,1,193,1,9.71,32.87
A-S00,27,45,C,0.207,P4,TERMINATED,1,120,69,1,206,1,28.96,7.81
A-S00,27,46,A,0.783,P1,ACTIVE,0,498,0,1,97,0,32.23,44.65
A-S00,27,47,B,0.845,P1,ACTIVE,0,442,74,1,109,1,36.42,6.99
A-S00,27,48,C,0.89,P1,ACTIVE,0,203,102,1,62,1,1.55,3.53
A-S00,27,49,B,0.389,P3,ACTIVE,0,451,14,0,254,1,48.23,45.51
A-S00,27,50,B,0.752,P1,ACTIVE,0,377,30,0,55,1,46.81,6.43
A-S00,27,51,A,0.12,P4,TERMINATED,1,361,30,1,177,1,3.05,42.72
A-S00,27,52,A,0.607,P2,ACTIVE,0,50,95,0,56,1,10.33,15.72
A-S00,27,53,C,0.321,P3,ACTIVE,0,67,221,1,88,1,1.43,17.37
A-S00,27,54,A,0.77,P1,ACTIVE,0,189,59,1,549,1,12.61,31.5
A-S00,27,55,C,0.365,P3,ACTIVE,0,114,83,1,195,1,17.76,17.91
A-S00,27,56,C,0.726,P2,TERMINATED,1,123,29,0,56,0,15.34,20.5
A-S00,27,57,C,0.837,P1,TERMINATED,1,364,58,1,118,0,34.44,39.1
A-S00,27,58,C,0.808,P1,TERMINATED,1,22,15,0,71,1,24.51,31.42
A-S00,27,59,A,0.622,P2,ACTIVE,0,367,100,1,279,1,42.55,40.94
A-S00,27,60,B,0.942,P1,TERMINATED,1,135,78,0,118,1,2.56,22.65
A-S00,27,61,A,0.439,P3,ACTIVE,0,5,43,1,632,1,1.16,39.24
A-S00,27,62,B,0.862,P1,ACTIVE,0,138,23,0,139,1,25.7,12.63
A-S00,27,63,A,0.11,P4,ACTIVE,0,310,5,1,72,1,6.37,2.75
A-S00,27,64,A,0.873,P1,ACTIVE,0,447,29,0,203,1,10.88,3.72
A-S00,27,65,B,0.865,P1,ACTIVE,0,507,197,1,216,1,7.31,23.38
A-S00,27,66,C,0.944,P1,TERMINATED,1,239,18,0,33,1,1.22,44.88
A-S00,27,67,C,0.789,P1,TERMINATED,1,527,132,1,236,1,7.61,40.51
A-S00,27,68,B,0.736,P2,TERMINATED,1,412,90,1,255,1,28.05,19.05
A-S00,27,69,B,0.348,P3,ACTIVE,0,416,18,1,181,1,34.83,37.07
A-S00,27,70,A,0.388,P3,ACTIVE,0,269,67,1,9,1,4.41,30.49
A-S00,27,71,C,0.157,P4,TERMINATED,1,345,116,0,60,1,2.57,42.72
A-S00,27,72,A,0.122,P4,ACTIVE,0,254,77,1,301,1,19.29,15.42
A-S00,27,73,A,0.725,P2,TERMINATED,1,408,77,0,74,0,33.21,25.05
A-S00,27,74,C,0.243,P4,ACTIVE,0,63,39,1,80,1,14.73,5.15
A-S00,27,75,C,0.884,P1,ACTIVE,0,114,46,1,308,1,0.47,48.27
A-S00,27,76,B,0.761,P1,ACTIVE,0,399,25,1,342,1,30.71,23.42
A-S00,27,77,C,0.332,P3,ACTIVE,0,395,66,1,63,1,11.66,12.93
A-S00,27,78,B,0.121,P4,TERMINATED,1,752,134,1,55,1,35.29,19.54
A-S00,27,79,A,0.772,P1,ACTIVE,0,358,199,0,484,1,19.53,40.24
A-S00,27,80,B,0.178,P4,ACTIVE,0,18,8,1,253,1,12.35,11.74
A-S00,28,1,A,0.212,P4,ACTIVE,0,485,129,0,250,1,7.44,41.93
A-S00,28,2,A,0.924,P1,TERMINATED,1,536,131,1,247,1,41.32,37.19
A-S00,28,3,C,0.436,P3,ACTIVE,0,388,111,1,158,1,7.84,10.44
A-S00,28,4,B,0.753,P1,TERMINATED,1,74,195,0,131,0,30.82,42.57
A-S00,28,5,A,0.432,P3,TERMINATED,1,217,25,0,13,0,6.18,9.67
A-S00,28,6,B,0.228,P4,ACTIVE,0,332,156,1,68,1,45.75,0.23
A-S00,28,7,B,0.783,P1,ACTIVE,0,358,95,1,344,1,41.45,49.64
A-S00,28,8,B,0.944,P1,ACTIVE,0,150,9,1,3,1,35.79,24.71
A-S00,28,9,C,0.452,P3,ACTIVE,0,525,13,1,364,0,46.41,32.25
A-S00,28,10,A,0.865,P1,ACTIVE,0,15,44,1,111,1,10.98,30.62
A-S00,28,11,C,0.465,P3,ACTIVE,0,261,86,1,102,1,26.38,14
A-S00,28,12,C,0.615,P2,TERMINATED,1,254,93,1,61,0,26.64,45.17
A-S00,28,13,C,0.331,P3,ACTIVE,0,296,54,1,245,1,31.29,11.04
A-S00,28,14,C,0.117,P4,ACTIVE,0,524,13,1,152,0,9.27,3.61
A-S00,28,15,B,0.151,P4,ACTIVE,0,147,74,0,268,1,42.85,35.8
A-S00,28,16,A,0.71,P2,ACTIVE,0,270,39,1,539,1,6.44,1.02
A-S00,28,17,A,0.792,P1,TERMINATED,1,1175,236,1,152,1,4.47,22.21
A-S00,28,18,B,0.756,P1,TERMINATED,1,73,16,1,185,0,45.1,23.2
A-S00,28,19,C,0.841,P1,TERMINATED,1,286,14,0,163,0,5.67,3.67
A-S00,28,20,A,0.883,P1,ACTIVE,0,785,14,1,30,1,29.49,12.97
A-S00,28,21,C,0.802,P1,ACTIVE,0,54,33,1,293,1,16.44,21.59
A-S00,28,22,C,0.181,P4,ACTIVE,0,688,40,1,196,1,23.22,31.92
A-S00,28,23,A,0.329,P3,TERMINATED,1,516,140,1,352,1,26.82,1.47
A-S00,28,24,C,0.53,P2,ACTIVE,0,216,126,1,315,1,49.74,5.78
A-S00,28,25,C,0.324,P3,ACTIVE,0,80,56,0,218,1,7.95,12.97
A-S00,28,26,B,0.943,P1,ACTIVE,0,134,76,1,324,1,41,25.44
A-S00,28,27,C,0.748,P2,TERMINATED,1,349,119,1,72,0,39.19,5.46
A-S00,28,28,A,0.409,P3,ACTIVE,0,199,203,1,313,1,10.94,24.7
A-S00,28,29,C,0.331,P3,TERMINATED,1,164,45,1,205,1,6.76,36.97
A-S00,28,30,B,0.329,P3,ACTIVE,0,176,104,0,111,1,42.69,7.67
A-S00,28,31,A,0.825,P1,ACTIVE,0,188,67,1,138,1,18.82,40.74
A-S00,28,32,A,0.375,P3,ACTIVE,0,377,19,0,685,1,30.09,23.76
A-S00,28,33,A,0.799,P1,ACTIVE,0,27,77,1,153,1,28.77,0.57
A-S00,28,34,C,0.286,P3,TERMINATED,1,88,19,1,392,0,21.41,49.39
A-S00,28,35,A,0.892,P1,TERMINATED,1,144,77,0,209,1,44.19,39.82
A-S00,28,36,A,0.731,P2,TERMINATED,1,55,39,1,288,1,49.58,15.55
A-S00,28,37,A,0.458,P3,ACTIVE,0,244,51,1,673,1,15.06,7.51
A-S00,28,38,C,0.473,P3,ACTIVE,0,115,32,0,26,1,14.73,1.65
A-S00,28,39,A,0.258,P3,TERMINATED,1,52,153,1,465,0,45.65,45.72
A-S00,28,40,B,0.697,P2,ACTIVE,0,138,51,1,176,1,35.56,6.92
A-S00,28,41,B,0.689,P2,TERMINATED,1,210,4,1,28,1,9.96,21.67
A-S00,28,42,A,0.763,P1,TERMINATED,1,161,244,0,110,1,20.97,23.84
A-S00,28,43,A,0.116,P4,ACTIVE,0,48,69,1,656,1,47.95,13.09
A-S00,28,44,C,0.631,P2,ACTIVE,0,139,122,1,141,1,5.61,11.45
A-S00,28,45,A,0.556,P2,ACTIVE,0,216,15,1,85,0,31.86,6.86
A-S00,28,46,C,0.105,P4,ACTIVE,0,39,153,1,198,1,49.72,19.31
A-S00,28,47,B,0.872,P1,ACTIVE,0,94,79,1,65,1,21.96,8.82
A-S00,28,48,C,0.662,P2,ACTIVE,0,439,146,1,256,1,2.54,29.74
A-S00,28,49,A,0.586,P2,TERMINATED,1,113,89,1,215,0,15.66,26.48
A-S00,28,50,B,0.813,P1,TERMINATED,1,165,86,1,70,0,5.12,31.65
A-S00,28,51,C,0.919,P1,TERMINATED,1,452,48,1,134,1,45.01,44.59
A-S00,28,52,A,0.641,P2,TERMINATED,1,344,10,1,507,1,18.58,47.54
A-S00,28,53,B,0.927,P1,TERMINATED,1,60,107,0,153,0,45.57,47.21
A-S00,28,54,A,0.855,P1,TERMINATED,1,201,10,0,355,0,31.65,10.86
A-S00,28,55,A,0.269,P3,TERMINATED,1,718,13,1,36,1,28.33,2.02
A-S00,28,56,A,0.662,P2,ACTIVE,0,372,7,1,229,1,4.11,7.99
A-S00,28,57,C,0.782,P1,TERMINATED,1,189,7,1,450,1,38.8,14.24
A-S00,28,58,B,0.266,P3,ACTIVE,0,89,10,1,197,1,40.11,35.03
A-S00,28,59,A,0.357,P3,ACTIVE,0,218,38,0,243,0,10.46,7.18
A-S00,28,60,A,0.281,P3,ACTIVE,0,21,28,1,156,1,28.21,35.8
A-S00,28,61,B,0.652,P2,ACTIVE,0,15,143,0,151,1,45.72,41.04
A-S00,28,62,A,0.821,P1,TERMINATED,1,101,160,0,166,0,8.53,19.18
A-S00,28,63,A,0.587,P2,TERMINATED,1,646,78,1,48,1,2.33,2.39
A-S00,28,64,B,0.795,P1,TERMINATED,1,355,80,1,127,0,47.88,23.32
A-S00,28,65,A,0.716,P2,ACTIVE,0,69,32,0,168,0,39.79,5.72
A-S00,28,66,B,0.939,P1,TERMINATED,1,307,28,1,248,1,41.19,38
A-S00,28,67,B,0.191,P4,TERMINATED,1,998,14,1,161,0,48.4,14.85
A-S00,28,68,B,0.16,P4,ACTIVE,0,387,83,0,10,1,22.3,18.37
A-S00,28,69,B,0.705,P2,TERMINATED,1,102,104,0,163,1,9.94,14.18
A-S00,28,70,C,0.572,P2,ACTIVE,0,184,36,1,18,1,45.55,23.93
A-S00,28,71,B,0.313,P3,ACTIVE,0,86,70,1,118,1,37.65,36.5
A-S00,28,72,C,0.56,P2,TERMINATED,1,461,23,1,194,1,23.55,39.36
A-S00,28,73,A,0.478,P3,TERMINATED,1,220,14,1,498,0,13.68,43.4
A-S00,28,74,A,0.901,P1,ACTIVE,0,98,45,1,223,0,32.26,49.31
A-S00,28,75,A,0.197,P4,ACTIVE,0,4,4,1,246,0,16.2,42.14
A-S00,28,76,B,0.812,P1,TERMINATED,1,36,90,0,270,1,14.7,38.27
A-S00,28,77,A,0.577,P2,TERMINATED,1,269,85,1,300,0,24.66,35.56
A-S00,28,78,C,0.223,P4,ACTIVE,0,680,34,1,141,1,27,13.81
A-S00,28,79,B,0.515,P2,TERMINATED,1,176,54,1,210,1,25.59,29.78
A-S00,28,80,B,0.314,P3,ACTIVE,0,27,23,1,310,1,1.04,10.55
A-S00,29,1,A,0.47,P3,ACTIVE,0,255,54,1,50,1,45.69,22.51
A-S00,29,2,A,0.21,P4,ACTIVE,0,600,53,0,61,1,24.26,29.98
A-S00,29,3,A,0.72,P2,ACTIVE,0,316,87,1,478,0,20.69,44.44
A-S00,29,4,A,0.918,P1,TERMINATED,1,526,36,0,436,1,6.34,23.32
A-S00,29,5,A,0.638,P2,ACTIVE,0,461,5,1,286,0,1.98,8.37
A-S00,29,6,A,0.292,P3,ACTIVE,0,945,271,1,289,1,24.57,35.98
A-S00,29,7,A,0.526,P2,ACTIVE,0,206,132,1,163,1,20.8,26.3
A-S00,29,8,B,0.371,P3,ACTIVE,0,659,13,0,203,0,43.46,19.21
A-S00,29,9,B,0.585,P2,TERMINATED,1,359,42,1,183,0,36.71,38.71
A-S00,29,10,A,0.446,P3,TERMINATED,1,953,105,1,93,1,7.98,37.53
A-S00,29,11,B,0.178,P4,ACTIVE,0,86,42,0,261,1,13.23,33.29
A-S00,29,12,B,0.874,P1,ACTIVE,0,372,47,0,9,0,22.53,40.69
A-S00,29,13,B,0.715,P2,TERMINATED,1,183,130,1,664,0,34.02,26.89
A-S00,29,14,A,0.582,P2,ACTIVE,0,89,195,0,39,1,40.47,35.96
A-S00,29,15,A,0.903,P1,TERMINATED,1,470,71,0,187,0,35.52,29.51
A-S00,29,16,C,0.564,P2,TERMINATED,1,188,23,1,296,1,31.27,34.98
A-S00,29,17,A,0.834,P1,TERMINATED,1,112,72,1,112,1,18.32,2.08
A-S00,29,18,A,0.553,P2,ACTIVE,0,242,65,1,238,1,33.64,48.35
A-S00,29,19,A,0.917,P1,TERMINATED,1,241,9,1,263,0,25.48,4.14
A-S00,29,20,C,0.475,P3,ACTIVE,0,52,34,1,283,1,35.23,14.64
A-S00,29,21,B,0.584,P2,TERMINATED,1,174,66,0,159,1,1.75,6.86
A-S00,29,22,C,0.503,P2,ACTIVE,0,186,91,0,90,1,27.09,21.93
A-S00,29,23,A,0.757,P1,ACTIVE,0,204,0,1,105,1,38.18,43.56
A-S00,29,24,C,0.241,P4,ACTIVE,0,1164,5,1,46,1,25.47,46.97
A-S00,29,25,B,0.609,P2,ACTIVE,0,200,9,1,39,1,37.52,16.38
A-S00,29,26,A,0.767,P1,TERMINATED,1,314,140,1,409,0,7.01,8.7
A-S00,29,27,B,0.427,P3,ACTIVE,0,165,113,1,300,1,30.75,29.77
A-S00,29,28,A,0.901,P1,TERMINATED,1,173,178,1,473,1,33.1,19.03
A-S00,29,29,B,0.15,P4,ACTIVE,0,37,30,1,54,1,47.71,31.68
A-S00,29,30,B,0.481,P3,TERMINATED,1,234,36,1,20,1,46.65,16.09
A-S00,29,31,A,0.379,P3,TERMINATED,1,13,16,1,116,0,47.96,21.07
A-S00,29,32,B,0.645,P2,ACTIVE,0,69,22,1,9,1,34.21,13.07
A-S00,29,33,A,0.42,P3,TERMINATED,1,201,140,1,17,1,14.08,41.38
A-S00,29,34,C,0.723,P2,TERMINATED,1,681,119,1,98,1,14.54,1.72
A-S00,29,35,A,0.771,P1,ACTIVE,0,414,23,1,375,1,42.08,35.49
A-S00,29,36,C,0.383,P3,ACTIVE,0,15,86,0,389,1,44.57,30.64
A-S00,29,37,A,0.184,P4,ACTIVE,0,313,109,1,182,1,40.37,35.66
A-S00,29,38,C,0.137,P4,ACTIVE,0,101,102,1,125,1,18.15,21.86
A-S00,29,39,A,0.91,P1,ACTIVE,0,251,129,1,475,0,47.42,36.99
A-S00,29,40,B,0.551,P2,ACTIVE,0,63,32,1,143,1,14.9,28.66
A-S00,29,41,A,0.891,P1,TERMINATED,1,726,83,0,9,0,43.58,41.5
A-S00,29,42,A,0.693,P2,ACTIVE,0,393,17,1,217,1,46.27,16.92
A-S00,29,43,A,0.36,P3,ACTIVE,0,490,58,1,134,1,34.6,40.54
A-S00,29,44,A,0.928,P1,ACTIVE,0,271,36,1,193,1,48.28,44.28
A-S00,29,45,B,0.513,P2,ACTIVE,0,144,111,1,183,1,7.92,38.92
A-S00,29,46,A,0.926,P1,TERMINATED,1,33,43,1,239,0,1.04,10.94
A-S00,29,47,C,0.949,P1,TERMINATED,1,239,19,1,74,0,43.17,31.56
A-S00,29,48,A,0.258,P3,TERMINATED,1,703,23,1,307,0,20.84,27.68
A-S00,29,49,B,0.113,P4,ACTIVE,0,95,95,1,307,1,29.77,6.33
A-S00,29,50,B,0.173,P4,ACTIVE,0,468,20,1,149,1,35.05,39.77
A-S00,29,51,A,0.714,P2,ACTIVE,0,86,51,0,106,1,38.79,46.39
A-S00,29,52,C,0.298,P3,ACTIVE,0,270,74,1,63,1,20.82,9.84
A-S00,29,53,A,0.202,P4,ACTIVE,0,37,16,1,124,1,16.39,16.08
A-S00,29,54,B,0.234,P4,TERMINATED,1,340,23,1,236,0,38.51,30.8
A-S00,29,55,C,0.294,P3,ACTIVE,0,433,54,1,66,1,36.82,13.36
A-S00,29,56,C,0.243,P4,TERMINATED,1,151,64,1,254,1,30.85,6.83
A-S00,29,57,C,0.806,P1,TERMINATED,1,1425,12,1,207,1,30.16,3.64
A-S00,29,58,B,0.873,P1,TERMINATED,1,345,6,1,107,1,10.18,36.62
A-S00,29,59,A,0.669,P2,TERMINATED,1,591,35,1,114,1,24.65,42.85
A-S00,29,60,A,0.933,P1,TERMINATED,1,250,75,1,201,0,34.09,32.89
A-S00,29,61,A,0.235,P4,TERMINATED,1,255,171,1,125,1,42.19,22.48
A-S00,29,62,A,0.496,P3,ACTIVE,0,185,131,1,259,0,14.33,23.94
A-S00,29,63,C,0.922,P1,ACTIVE,0,798,234,0,235,0,20.38,7.42
A-S00,29,64,B,0.233,P4,ACTIVE,0,159,8,1,230,1,9.34,17.01
A-S00,29,65,A,0.213,P4,ACTIVE,0,483,82,1,148,1,38.8,38.66
A-S00,29,66,B,0.38,P3,ACTIVE,0,371,20,0,154,1,40.46,15.48
A-S00,29,67,C,0.363,P3,ACTIVE,0,657,106,1,84,1,42.03,33.01
A-S00,29,68,B,0.936,P1,TERMINATED,1,115,59,0,220,1,30.06,46.91
A-S00,29,69,B,0.633,P2,ACTIVE,0,296,57,1,113,1,8.08,17.75
A-S00,29,70,B,0.682,P2,TERMINATED,1,175,73,1,377,1,44.24,34.56
A-S00,29,71,B,0.432,P3,ACTIVE,0,77,9,1,85,1,9.26,1.08
A-S00,29,72,A,0.781,P1,ACTIVE,0,334,129,1,222,1,7.56,25.44
A-S00,29,73,C,0.581,P2,ACTIVE,0,159,73,1,244,1,49.2,31.15
A-S00,29,74,A,0.846,P1,TERMINATED,1,619,96,0,306,1,48.75,35.33
A-S00,29,75,C,0.748,P2,TERMINATED,1,279,129,1,471,1,45.78,49.66
A-S00,29,76,C,0.927,P1,ACTIVE,0,63,57,1,83,1,24.21,9.13
A-S00,29,77,B,0.574,P2,ACTIVE,0,239,29,1,140,1,46.41,28.87
A-S00,29,78,A,0.171,P4,ACTIVE,0,99,83,1,155,1,8.16,16.17
A-S00,29,79,B,0.756,P1,ACTIVE,0,306,231,1,268,1,12.3,0.37
A-S00,29,80,A,0.781,P1,TERMINATED,1,40,22,1,138,0,36.31,31.99
A-S00,30,1,A,0.744,P2,TERMINATED,1,181,24,1,64,0,34.05,37.55
A-S00,30,2,B,0.745,P2,ACTIVE,0,102,19,1,86,1,37.89,13.96
A-S00,30,3,A,0.166,P4,TERMINATED,1,215,79,0,235,0,19.24,32.5
A-S00,30,4,A,0.882,P1,ACTIVE,0,123,17,1,40,1,18.77,20.4
A-S00,30,5,A,0.684,P2,ACTIVE,0,155,24,0,147,1,18.83,26.13
A-S00,30,6,A,0.158,P4,TERMINATED,1,62,97,0,230,0,17,23.31
A-S00,30,7,A,0.891,P1,TERMINATED,1,2371,101,0,147,1,42.01,40.44
A-S00,30,8,A,0.549,P2,ACTIVE,0,605,49,1,395,1,37.77,31.39
A-S00,30,9,B,0.274,P3,ACTIVE,0,265,103,0,201,1,33.09,46.15
A-S00,30,10,A,0.554,P2,TERMINATED,1,66,168,0,114,1,47.08,12.26
A-S00,30,11,C,0.113,P4,ACTIVE,0,337,154,0,53,1,20.26,46.5
A-S00,30,12,C,0.115,P4,TERMINATED,1,376,18,1,102,0,0.52,49.75
A-S00,30,13,A,0.48,P3,TERMINATED,1,328,17,1,197,1,40.02,5.41
A-S00,30,14,B,0.76,P1,ACTIVE,0,140,152,0,378,1,3.12,28.38
A-S00,30,15,C,0.41,P3,ACTIVE,0,74,220,1,321,1,8.23,0.2
A-S00,30,16,B,0.136,P4,ACTIVE,0,589,70,1,181,1,28.37,32.71
A-S00,30,17,A,0.383,P3,TERMINATED,1,187,72,1,31,1,24.32,27.84
A-S00,30,18,A,0.348,P3,ACTIVE,0,374,221,1,88,1,41.87,15.46
A-S00,30,19,A,0.871,P1,ACTIVE,0,840,46,0,62,1,11.16,22.47
A-S00,30,20,B,0.624,P2,ACTIVE,0,525,98,1,443,1,49.92,41.58
A-S00,30,21,B,0.6,P2,ACTIVE,0,508,26,1,23,1,43.36,10.02
A-S00,30,22,C,0.322,P3,ACTIVE,0,61,7,1,75,1,6.45,16.63
A-S00,30,23,A,0.894,P1,TERMINATED,1,51,22,1,240,0,1.91,1.93
A-S00,30,24,A,0.118,P4,TERMINATED,1,36,151,1,3,0,8.53,42.07
A-S00,30,25,A,0.143,P4,ACTIVE,0,282,17,1,298,1,8.15,3.21
A-S00,30,26,B,0.343,P3,TERMINATED,1,418,77,1,215,1,0.65,43.43
A-S00,30,27,A,0.103,P4,ACTIVE,0,363,75,1,486,0,38.11,15.56
A-S00,30,28,B,0.236,P4,TERMINATED,1,323,53,1,160,1,23.93,21.84
A-S00,30,29,A,0.793,P1,TERMINATED,1,247,79,1,13,1,33.34,33.47
A-S00,30,30,A,0.471,P3,ACTIVE,0,695,6,1,188,1,10.67,29.43
A-S00,30,31,B,0.248,P4,ACTIVE,0,378,227,1,323,1,47.1,29.76
A-S00,30,32,B,0.449,P3,TERMINATED,1,978,44,1,8,1,41.67,47.19
A-S00,30,33,A,0.156,P4,ACTIVE,0,318,96,1,31,1,36.34,33.28
A-S00,30,34,B,0.738,P2,ACTIVE,0,194,71,1,178,1,35.37,30.35
A-S00,30,35,C,0.577,P2,ACTIVE,0,89,20,1,110,1,29.81,39.99
A-S00,30,36,A,0.869,P1,ACTIVE,0,104,222,1,250,0,12.8,48.95
A-S00,30,37,B,0.757,P1,TERMINATED,1,155,169,0,244,0,23.36,46.71
A-S00,30,38,B,0.801,P1,ACTIVE,0,161,107,1,395,1,39.06,13.92
A-S00,30,39,B,0.338,P3,ACTIVE,0,246,67,1,51,1,22.67,29.8
A-S00,30,40,B,0.875,P1,ACTIVE,0,145,213,0,227,1,44.03,18.89
A-S00,30,41,A,0.849,P1,ACTIVE,0,255,51,1,216,1,36.77,44.68
A-S00,30,42,A,0.817,P1,TERMINATED,1,593,44,1,166,0,10.32,45.61
A-S00,30,43,C,0.932,P1,TERMINATED,1,482,21,0,522,0,41.35,44.69
A-S00,30,44,A,0.412,P3,ACTIVE,0,13,21,1,181,1,41.47,7.53
A-S00,30,45,A,0.872,P1,TERMINATED,1,344,75,0,157,1,18.43,46.18
A-S00,30,46,A,0.65,P2,ACTIVE,0,463,82,1,45,1,41.91,0.93
A-S00,30,47,B,0.404,P3,ACTIVE,0,40,23,0,72,0,42.34,22.25
A-S00,30,48,A,0.913,P1,ACTIVE,0,260,53,1,129,1,24.48,22.22
A-S00,30,49,B,0.944,P1,TERMINATED,1,187,78,0,171,0,41.96,26.66
A-S00,30,50,B,0.654,P2,TERMINATED,1,501,22,1,14,1,28.57,40.16
A-S00,30,51,A,0.339,P3,ACTIVE,0,675,60,1,146,1,42.65,13.07
A-S00,30,52,B,0.92,P1,TERMINATED,1,233,18,1,84,0,8.54,5.42
A-S00,30,53,B,0.847,P1,ACTIVE,0,61,86,1,128,1,21.7,40.12
A-S00,30,54,A,0.322,P3,TERMINATED,1,699,113,1,507,1,49.63,38.93
A-S00,30,55,A,0.613,P2,TERMINATED,1,44,25,1,212,1,11.09,46.49
A-S00,30,56,B,0.627,P2,ACTIVE,0,73,10,1,613,1,6.77,34.95
A-S00,30,57,A,0.376,P3,ACTIVE,0,171,29,1,3,1,34.73,42.76
A-S00,30,58,A,0.857,P1,ACTIVE,0,436,19,1,178,0,39.16,3.42
A-S00,30,59,B,0.885,P1,ACTIVE,0,221,48,1,21,0,47.96,27.87
A-S00,30,60,B,0.135,P4,ACTIVE,0,20,25,1,30,1,12.61,20.39
A-S00,30,61,B,0.498,P3,TERMINATED,1,320,69,1,28,0,38.41,36
A-S00,30,62,A,0.141,P4,ACTIVE,0,44,130,1,150,1,15.82,7.26
A-S00,30,63,B,0.252,P3,ACTIVE,0,182,127,1,299,1,38.72,1.79
A-S00,30,64,A,0.429,P3,TERMINATED,1,69,34,1,144,1,32.38,30.23
A-S00,30,65,A,0.335,P3,ACTIVE,0,344,57,0,126,1,24.91,13.09
A-S00,30,66,B,0.676,P2,TERMINATED,1,24,152,0,128,1,8.27,7.82
A-S00,30,67,A,0.405,P3,ACTIVE,0,123,42,0,55,1,19.91,30.09
A-S00,30,68,B,0.846,P1,TERMINATED,1,191,27,1,223,0,42.9,43.49
A-S00,30,69,A,0.108,P4,ACTIVE,0,100,81,1,9,1,21.33,12.57
A-S00,30,70,A,0.379,P3,TERMINATED,1,1016,45,1,170,0,35.65,15.29
A-S00,30,71,A,0.168,P4,ACTIVE,0,231,45,0,100,1,32.65,39.62
A-S00,30,72,A,0.252,P3,ACTIVE,0,1090,101,1,173,1,45.28,9.73
A-S00,30,73,C,0.568,P2,TERMINATED,1,224,35,1,38,1,46.97,26.46
A-S00,30,74,B,0.401,P3,ACTIVE,0,546,78,1,195,0,46.83,22.67
A-S00,30,75,C,0.651,P2,ACTIVE,0,707,35,1,41,1,49.4,25.23
A-S00,30,76,A,0.728,P2,ACTIVE,0,846,18,1,7,1,47.9,7.89
A-S00,30,77,C,0.909,P1,TERMINATED,1,76,39,1,69,1,25.98,34.58
A-S00,30,78,A,0.671,P2,ACTIVE,0,394,38,1,111,1,26.42,34.31
A-S00,30,79,A,0.575,P2,ACTIVE,0,491,16,1,131,0,36.83,4.17
A-S00,30,80,B,0.312,P3,ACTIVE,0,38,267,1,30,0,44.57,34
A-S00,31,1,C,0.541,P2,TERMINATED,1,10,37,1,135,1,34.62,46.12
A-S00,31,2,A,0.847,P1,TERMINATED,1,381,7,1,65,1,31.03,12.22
